,DateOnly,EC_Sum,EC_Mean,EC_Count,Date,Temp_Max,Temp_Min,Temp_Avg
399,2013-02-03,72078.86099909997,13.257101526411619,5437,2013-02-03 00:00:00,4.69,0.63,2.66
400,2013-02-04,62972.20600859994,11.584291024392925,5436,2013-02-04 23:00:00,4.09,0.48,2.285
401,2013-02-05,65136.72400250017,11.986883327659214,5434,2013-02-05 23:00:00,19.71,4.48,12.095
402,2013-02-06,66453.1169917999,12.229134521862331,5434,2013-02-06 23:00:00,18.66,7.24,12.95
403,2013-02-07,66307.07099799991,12.204504140990228,5433,2013-02-07 23:00:00,19.69,14.31,17.0
404,2013-02-08,65662.45499319989,12.085855879477249,5433,2013-02-08 23:00:00,23.17,15.36,19.265
405,2013-02-09,69741.77000119994,12.841423310845137,5431,2013-02-09 23:00:00,23.92,14.04,18.98
406,2013-02-10,73651.08500750009,13.553751381578964,5434,2013-02-10 23:00:00,18.45,14.03,16.24
407,2013-02-11,70736.24600369993,13.019739739315282,5433,2013-02-11 00:00:00,15.08,10.27,12.675
408,2013-02-12,70126.38600799999,12.916998712101673,5429,2013-02-12 00:00:00,9.42,6.59,8.004999999999999
409,2013-02-13,68824.4049928001,12.681850929205842,5427,2013-02-13 00:00:00,3.09,0.6,1.845
410,2013-02-14,64793.684996600234,11.943536404903268,5425,2013-02-14 00:00:00,10.59,4.07,7.33
411,2013-02-15,62555.71200689968,11.528881682067762,5426,2013-02-15 00:00:00,9.76,2.27,6.015
412,2013-02-16,62596.03899969973,11.53418813335171,5427,2013-02-16 00:00:00,10.13,3.7,6.915000000000001
413,2013-02-17,65071.66199770013,11.999200073335816,5423,2013-02-17 00:00:00,9.49,2.16,5.825
414,2013-02-18,62334.853998700026,11.509389586170611,5416,2013-02-18 00:00:00,7.65,1.16,4.405
415,2013-02-19,61555.03199190015,11.361209300830593,5418,2013-02-19 00:00:00,10.12,-1.43,4.345
416,2013-02-20,64745.37300869992,11.954463258622585,5416,2013-02-20 00:00:00,4.88,1.83,3.355
417,2013-02-21,67874.99400240014,12.553170705086025,5407,2013-02-21 00:00:00,2.28,0.86,1.5699999999999998
418,2013-02-22,69384.22298619998,12.82755093107783,5409,2013-02-22 00:00:00,1.36,0.2,0.78
419,2013-02-23,71537.16799769991,13.23047309001293,5407,2013-02-23 00:00:00,1.74,0.19,0.965
420,2013-02-24,75539.23198819999,13.965470879682009,5409,2013-02-24 00:00:00,2.35,0.85,1.6
421,2013-02-25,70402.04699499984,13.013317374306808,5410,2013-02-25 00:00:00,4.39,1.74,3.065
422,2013-02-26,67813.15500270021,12.544053829578285,5406,2013-02-26 00:00:00,4.93,2.98,3.955
423,2013-02-27,65010.4989987998,12.054607639310179,5393,2013-02-27 00:00:00,6.11,2.33,4.220000000000001
424,2013-02-28,64520.64699069989,11.96821498621775,5391,2013-02-28 00:00:00,7.26,2.41,4.835
425,2013-03-01,64887.68199759994,12.036297903468732,5391,2013-03-01 00:00:00,11.41,9.65,10.530000000000001
426,2013-03-02,66212.81500270008,12.28894116605421,5388,2013-03-02 00:00:00,9.12,0.11,4.614999999999999
427,2013-03-03,68360.57399499996,12.685205788643525,5389,2013-03-03 00:00:00,7.83,-1.14,3.345
428,2013-03-04,61635.56199430003,11.447912703250376,5384,2013-03-04 23:00:00,2.91,0.98,1.945
429,2013-03-05,58299.02400339995,10.822168925821412,5387,2013-03-05 23:00:00,16.31,8.05,12.18
430,2013-03-06,57331.225988499966,10.648444648681272,5384,2013-03-06 23:00:00,20.07,7.64,13.855
431,2013-03-07,58530.80899980013,10.88540245486333,5377,2013-03-07 23:00:00,22.89,12.48,17.685000000000002
432,2013-03-08,58699.7369991001,10.912760178304536,5379,2013-03-08 23:00:00,22.98,14.79,18.884999999999998
433,2013-03-09,62162.66199560009,11.552250881917875,5381,2013-03-09 23:00:00,27.04,14.09,20.564999999999998
434,2013-03-10,68872.80299819996,12.79687904091415,5382,2013-03-10 23:00:00,20.82,15.23,18.025
435,2013-03-11,70388.26299719991,13.083320259702585,5380,2013-03-11 00:00:00,11.43,7.56,9.495
436,2013-03-12,68875.86199190015,12.806965785031638,5378,2013-03-12 00:00:00,7.22,3.66,5.4399999999999995
437,2013-03-13,64929.180999899974,12.082095459601781,5374,2013-03-13 00:00:00,6.42,1.14,3.78
438,2013-03-14,63158.648998400065,11.748260602380965,5376,2013-03-14 00:00:00,6.56,-0.91,2.8249999999999997
439,2013-03-15,62161.79199899986,11.567136583364322,5374,2013-03-15 00:00:00,8.27,2.99,5.63
440,2013-03-16,65326.35099769986,12.156001302139908,5374,2013-03-16 00:00:00,7.51,5.79,6.65
441,2013-03-17,67372.33300129996,12.548395045874457,5369,2013-03-17 00:00:00,7.3,2.36,4.83
442,2013-03-18,63267.093004599985,11.783775936785245,5369,2013-03-18 00:00:00,7.35,-0.22,3.565
443,2013-03-19,61075.46499460001,11.37345716845438,5370,2013-03-19 00:00:00,7.72,2.81,5.265
444,2013-03-20,62467.172995599976,11.63478729662879,5369,2013-03-20 00:00:00,5.87,2.37,4.12
445,2013-03-21,61696.94300099999,11.48704952541426,5371,2013-03-21 00:00:00,6.27,1.18,3.7249999999999996
446,2013-03-22,64703.682995400006,12.058084792284758,5366,2013-03-22 00:00:00,5.01,2.59,3.8
447,2013-03-23,73404.68199660018,13.674493665536547,5368,2013-03-23 00:00:00,3.06,0.92,1.99
448,2013-03-24,75982.14100130012,14.154646237201959,5368,2013-03-24 00:00:00,1.53,-0.32,0.605
449,2013-03-25,70241.48199829976,13.087662008254101,5367,2013-03-25 00:00:00,1.81,0.71,1.26
450,2013-03-26,69144.61198940003,12.897707888341733,5361,2013-03-26 00:00:00,1.75,0.77,1.26
451,2013-03-27,66806.24500070003,12.47548926250234,5355,2013-03-27 00:00:00,3.82,-0.29,1.765
452,2013-03-28,64391.097999399884,12.028974033140274,5353,2013-03-28 00:00:00,4.08,-0.89,1.595
453,2013-03-29,65329.12100400013,12.201927718341452,5354,2013-03-29 00:00:00,5.31,-0.52,2.3949999999999996
454,2013-03-30,63016.99699919998,11.759096286471353,5359,2013-03-30 00:00:00,4.87,0.94,2.9050000000000002
455,2013-03-31,63628.79200810016,11.882127359122345,5355,2013-03-31 23:00:00,5.88,1.1,3.49
456,2013-03-31,63628.79200810016,11.882127359122345,5355,2013-03-31 00:00:00,4.96,-1.54,1.71
457,2013-04-01,63986.78700340012,11.951211618117318,5354,2013-04-01 00:00:00,10.79,8.17,9.48
458,2013-04-02,60174.28299989993,11.234929611631802,5356,2013-04-02 00:00:00,10.2,6.48,8.34
459,2013-04-03,63713.82199870017,11.89578454045933,5356,2013-04-03 00:00:00,8.99,2.14,5.565
460,2013-04-04,65122.67399679992,12.167913676532121,5352,2013-04-04 23:00:00,7.34,1.88,4.609999999999999
461,2013-04-05,62628.375000500106,11.699677750887373,5353,2013-04-05 23:00:00,17.79,6.87,12.33
462,2013-04-06,59227.26499760003,11.068447953205014,5351,2013-04-06 23:00:00,19.64,8.96,14.3
463,2013-04-07,59543.74499830007,11.129671962299078,5350,2013-04-07 23:00:00,24.62,12.63,18.625
464,2013-04-08,56527.24800280004,10.56781604090485,5349,2013-04-08 23:00:00,22.72,16.23,19.475
465,2013-04-09,58189.76200829999,10.88472914483726,5346,2013-04-09 23:00:00,28.49,15.46,21.975
466,2013-04-10,55456.36399770012,10.373431350112256,5346,2013-04-10 23:00:00,17.94,13.67,15.805
467,2013-04-11,56338.921994999815,10.536547969889623,5347,2013-04-11 00:00:00,9.98,4.78,7.380000000000001
468,2013-04-12,55419.76000159999,10.366584362439205,5346,2013-04-12 00:00:00,8.91,2.35,5.63
469,2013-04-13,56300.454997600005,10.533293732011227,5345,2013-04-13 23:00:00,19.88,11.49,15.684999999999999
470,2013-04-14,53615.923990700074,10.034797677465857,5343,2013-04-14 23:00:00,15.43,10.08,12.754999999999999
471,2013-04-15,49747.33599689996,9.312492698783219,5342,2013-04-15 23:00:00,16.55,9.63,13.09
472,2013-04-16,49252.51299310005,9.225044576343894,5339,2013-04-16 23:00:00,17.95,9.66,13.805
473,2013-04-17,49022.25899690005,9.183637878774832,5338,2013-04-17 23:00:00,14.11,8.48,11.295
474,2013-04-18,49413.014000400035,9.267256939309833,5332,2013-04-18 23:00:00,11.95,6.17,9.059999999999999
475,2013-04-19,50450.38300010002,9.465362664183868,5330,2013-04-19 23:00:00,13.14,2.88,8.01
476,2013-04-20,50655.639997800085,9.491407157166963,5337,2013-04-20 23:00:00,14.12,1.46,7.789999999999999
477,2013-04-21,53282.03500400013,9.98351789469742,5337,2013-04-21 23:00:00,14.32,6.91,10.615
478,2013-04-22,50164.83399429982,9.404730782583394,5334,2013-04-22 23:00:00,20.25,10.02,15.135
479,2013-04-23,46893.07400160006,8.786410717931433,5337,2013-04-23 23:00:00,19.35,9.45,14.4
480,2013-04-24,45328.113999899804,8.4963662605248,5335,2013-04-24 23:00:00,22.08,11.38,16.73
481,2013-04-25,44185.82500029995,8.280701836637922,5336,2013-04-25 23:00:00,13.28,7.05,10.165
482,2013-04-26,46855.92999829998,8.789332207522037,5331,2013-04-26 23:00:00,10.36,4.02,7.1899999999999995
483,2013-04-27,50792.84100059997,9.52782611153629,5331,2013-04-27 23:00:00,11.59,1.61,6.6
484,2013-04-28,53310.95600790012,9.998303827438132,5332,2013-04-28 23:00:00,13.41,7.98,10.695
485,2013-04-29,48255.28099909999,9.05522255565772,5329,2013-04-29 23:00:00,13.71,5.94,9.825000000000001
486,2013-04-30,47106.880003600025,8.838063790544094,5330,2013-04-30 23:00:00,16.32,4.42,10.370000000000001
487,2013-05-01,46817.069000599964,8.785338525164189,5329,2013-05-01 00:00:00,10.66,7.84,9.25
488,2013-05-02,45564.98799750002,8.556805257746483,5325,2013-05-02 00:00:00,6.44,2.16,4.300000000000001
489,2013-05-03,44681.6540029,8.394073643227504,5323,2013-05-03 00:00:00,16.06,1.87,8.965
490,2013-05-04,47188.61699119995,8.873376643700631,5318,2013-05-04 23:00:00,9.87,0.64,5.255
491,2013-05-05,46770.4760009001,8.78979064102614,5321,2013-05-05 23:00:00,20.99,10.48,15.735
492,2013-05-06,45939.31899740008,8.633587483067107,5321,2013-05-06 23:00:00,20.88,8.73,14.805
493,2013-05-07,44154.11099709993,8.294967311121535,5323,2013-05-07 23:00:00,26.47,13.48,19.975
494,2013-05-08,45221.76699820001,8.497137729838409,5322,2013-05-08 23:00:00,22.11,12.23,17.17
495,2013-05-09,46237.593000499946,8.69454550592327,5318,2013-05-09 23:00:00,18.32,13.26,15.79
496,2013-05-10,45745.33499690002,8.600363789603312,5319,2013-05-10 23:00:00,19.19,8.76,13.975000000000001
497,2013-05-11,49334.24700350001,9.273354699906017,5320,2013-05-11 00:00:00,12.39,4.41,8.4
498,2013-05-12,52116.94800129995,9.803790067964625,5316,2013-05-12 00:00:00,10.29,1.08,5.685
499,2013-05-13,46793.69199909997,8.807395444965174,5313,2013-05-13 23:00:00,10.94,7.36,9.15
500,2013-05-14,49401.71400189985,9.284291298985124,5321,2013-05-14 23:00:00,13.64,7.0,10.32
501,2013-05-15,49134.38200209988,9.242735515820144,5316,2013-05-15 23:00:00,15.13,4.17,9.65
502,2013-05-16,46901.69199769992,8.82938478872363,5312,2013-05-16 23:00:00,11.3,7.2,9.25
503,2013-05-17,49006.62499339999,9.232597022117558,5308,2013-05-17 23:00:00,14.56,9.12,11.84
504,2013-05-18,48607.931998700114,9.155760406611437,5309,2013-05-18 23:00:00,17.85,8.91,13.38
505,2013-05-19,48968.78700159995,9.21678656156596,5313,2013-05-19 23:00:00,16.87,11.38,14.125
506,2013-05-20,47854.56599899977,9.012159321845532,5310,2013-05-20 23:00:00,16.22,12.01,14.114999999999998
507,2013-05-21,46522.14700459989,8.757934300564738,5312,2013-05-21 23:00:00,14.02,9.58,11.8
508,2013-05-22,46795.99799410004,8.819449301564275,5306,2013-05-22 23:00:00,10.26,6.27,8.265
509,2013-05-23,47192.01699780019,8.894085374632526,5306,2013-05-23 23:00:00,8.21,5.43,6.82
510,2013-05-24,51622.53899509996,9.72358994068562,5309,2013-05-24 23:00:00,14.87,5.64,10.254999999999999
511,2013-05-25,47303.66499549993,8.91512721362607,5306,2013-05-25 23:00:00,18.82,6.24,12.530000000000001
512,2013-05-26,45523.844993200095,8.57484366042571,5309,2013-05-26 23:00:00,17.28,6.32,11.8
513,2013-05-27,45333.4429955001,8.543807575480608,5306,2013-05-27 23:00:00,12.13,9.78,10.955
514,2013-05-28,47708.62200380016,8.991447795665316,5306,2013-05-28 23:00:00,12.79,8.38,10.585
515,2013-05-29,48305.08099739981,9.107292797398154,5304,2013-05-29 23:00:00,14.69,10.79,12.739999999999998
516,2013-05-30,47950.44399889987,9.040430618193792,5304,2013-05-30 23:00:00,21.68,11.27,16.475
517,2013-05-31,44710.75999839976,8.42963046726994,5304,2013-05-31 23:00:00,17.34,10.77,14.055
518,2013-06-01,44946.486000700046,8.472476154703118,5305,2013-06-01 00:00:00,8.61,6.91,7.76
519,2013-06-02,46269.160003,8.726737080912862,5302,2013-06-02 00:00:00,6.16,2.86,4.51
520,2013-06-03,42957.66799759981,8.099107842684731,5304,2013-06-03 00:00:00,13.14,7.65,10.395
521,2013-06-04,42513.330002299896,8.016845182406165,5303,2013-06-04 23:00:00,10.37,-1.21,4.58
522,2013-06-05,42482.40700049996,8.007993779547588,5305,2013-06-05 23:00:00,19.82,8.63,14.225000000000001
523,2013-06-06,42225.70099530007,7.96861690796378,5299,2013-06-06 23:00:00,19.64,10.02,14.83
524,2013-06-07,42737.99399349998,8.065294205227397,5299,2013-06-07 23:00:00,27.28,14.99,21.135
525,2013-06-08,43842.23799779993,8.283060267863203,5293,2013-06-08 23:00:00,21.49,14.97,18.23
526,2013-06-09,48383.17400190003,9.135795695222814,5296,2013-06-09 23:00:00,17.7,11.39,14.545
527,2013-06-10,45361.504999399906,8.5733330182196,5291,2013-06-10 23:00:00,18.57,10.37,14.469999999999999
528,2013-06-11,44761.40300090008,8.463112686878441,5289,2013-06-11 00:00:00,14.87,9.31,12.09
529,2013-06-12,45825.064996799985,8.670778618126771,5285,2013-06-12 00:00:00,7.85,2.73,5.29
530,2013-06-13,45211.48700130008,8.544979588225303,5291,2013-06-13 23:00:00,18.81,9.13,13.969999999999999
531,2013-06-14,43424.65000060001,8.211923222503785,5288,2013-06-14 23:00:00,16.27,11.01,13.64
532,2013-06-15,45761.46300170008,8.653831883831332,5288,2013-06-15 23:00:00,17.34,11.46,14.4
533,2013-06-16,46629.94700160014,8.819736523850983,5287,2013-06-16 23:00:00,20.4,12.87,16.634999999999998
534,2013-06-17,43440.33599819985,8.219552695969698,5285,2013-06-17 23:00:00,20.33,13.33,16.83
535,2013-06-18,43393.27299580009,8.209094399508153,5286,2013-06-18 23:00:00,25.56,15.81,20.685
536,2013-06-19,42502.48600229994,8.039055419387164,5287,2013-06-19 23:00:00,20.19,16.22,18.205
537,2013-06-20,43384.02300020004,8.21045098414081,5284,2013-06-20 23:00:00,20.38,14.11,17.244999999999997
538,2013-06-21,42751.98399769988,8.093900794717886,5282,2013-06-21 23:00:00,17.54,12.01,14.774999999999999
539,2013-06-22,44518.14899720002,8.421897275293231,5286,2013-06-22 23:00:00,16.51,12.62,14.565000000000001
540,2013-06-23,47568.609001299876,9.010912862530759,5279,2013-06-23 23:00:00,16.1,10.62,13.36
541,2013-06-24,45186.50399989993,8.554809541821266,5282,2013-06-24 23:00:00,18.76,11.26,15.010000000000002
542,2013-06-25,42416.71899670001,8.030427678284742,5282,2013-06-25 23:00:00,20.61,10.14,15.375
543,2013-06-26,42467.37200070008,8.035453547909192,5285,2013-06-26 23:00:00,19.23,12.2,15.715
544,2013-06-27,42813.92600110002,8.102559803387589,5284,2013-06-27 23:00:00,20.16,12.56,16.36
545,2013-06-28,43821.911998500065,8.299604545170467,5280,2013-06-28 23:00:00,21.19,13.42,17.305
546,2013-06-29,42893.76800439999,8.123819697803029,5280,2013-06-29 23:00:00,25.17,14.92,20.045
547,2013-06-30,44728.73300300011,8.463336424408725,5285,2013-06-30 23:00:00,19.78,13.89,16.835
548,2013-07-01,42870.803998999734,8.116396061908318,5282,2013-07-01 00:00:00,9.08,7.1,8.09
549,2013-07-02,43596.11799560013,8.245908453868003,5287,2013-07-02 00:00:00,5.53,1.24,3.3850000000000002
550,2013-07-03,43363.44799959996,8.21900075807429,5276,2013-07-03 00:00:00,9.63,7.43,8.530000000000001
551,2013-07-04,42297.34099870001,8.030632428080503,5267,2013-07-04 23:00:00,9.99,3.47,6.73
552,2013-07-05,42075.38299979997,7.993043882940724,5264,2013-07-05 23:00:00,16.81,11.33,14.07
553,2013-07-06,42170.78800160009,8.011167933434669,5264,2013-07-06 23:00:00,17.06,9.16,13.11
554,2013-07-07,43917.277995000055,8.349292394486703,5260,2013-07-07 23:00:00,25.18,14.99,20.085
555,2013-07-08,41959.49799969999,7.975574605531266,5261,2013-07-08 23:00:00,23.81,11.83,17.82
556,2013-07-09,41411.634996299996,7.877427239166824,5257,2013-07-09 23:00:00,16.86,9.13,12.995000000000001
557,2013-07-10,41314.994001400075,7.856055143829639,5259,2013-07-10 23:00:00,19.62,13.36,16.490000000000002
558,2013-07-11,40913.15000029997,7.778165399296571,5260,2013-07-11 00:00:00,14.7,7.37,11.035
559,2013-07-12,41141.3530020999,7.826013506201237,5257,2013-07-12 00:00:00,8.72,6.55,7.635
560,2013-07-13,41853.97900230014,7.96308580713473,5256,2013-07-13 23:00:00,27.83,17.28,22.555
561,2013-07-14,43827.87799920009,8.343399581039424,5253,2013-07-14 23:00:00,29.3,17.96,23.630000000000003
562,2013-07-15,42406.92899880005,8.0713606773506,5254,2013-07-15 23:00:00,29.2,17.03,23.115000000000002
563,2013-07-16,42211.659001299944,8.028082731323687,5258,2013-07-16 23:00:00,30.28,17.14,23.71
564,2013-07-17,42474.790001900175,8.085815724709724,5253,2013-07-17 23:00:00,27.56,17.5,22.53
565,2013-07-18,42053.88700240011,7.995035551787093,5260,2013-07-18 23:00:00,27.27,15.62,21.445
566,2013-07-19,41485.66600050017,7.894513035299747,5255,2013-07-19 23:00:00,22.49,16.34,19.415
567,2013-07-20,42179.81899659994,8.028134563494469,5254,2013-07-20 23:00:00,26.03,16.84,21.435000000000002
568,2013-07-21,43089.965998399886,8.202925185303615,5253,2013-07-21 23:00:00,32.16,17.21,24.685
569,2013-07-22,43042.84499460008,8.19551504086064,5252,2013-07-22 23:00:00,27.13,19.29,23.21
570,2013-07-23,43192.23299819975,8.228659363345352,5249,2013-07-23 23:00:00,26.24,15.59,20.915
571,2013-07-24,41397.245999399805,7.889698113093159,5247,2013-07-24 23:00:00,25.13,16.63,20.88
572,2013-07-25,42651.21499579989,8.134887468205205,5243,2013-07-25 23:00:00,26.19,15.26,20.725
573,2013-07-26,40913.707003199845,7.803491703833654,5243,2013-07-26 23:00:00,27.28,14.82,21.05
574,2013-07-27,42384.39600249998,8.082455378051103,5244,2013-07-27 23:00:00,23.14,15.34,19.240000000000002
575,2013-07-28,42944.91400270008,8.190904825996583,5243,2013-07-28 23:00:00,22.36,16.48,19.42
576,2013-07-29,41479.51000140004,7.914426636405274,5241,2013-07-29 23:00:00,20.91,15.64,18.275
577,2013-07-30,41965.197996900184,8.008625571927515,5240,2013-07-30 23:00:00,23.56,16.49,20.025
578,2013-07-31,41772.79300299994,7.9703859956115135,5241,2013-07-31 23:00:00,32.4,16.98,24.689999999999998
579,2013-08-01,41533.13699850002,7.929197594215354,5238,2013-08-01 00:00:00,11.23,9.02,10.125
580,2013-08-02,41781.05500190006,7.979575057658529,5236,2013-08-02 00:00:00,5.59,0.81,3.2
581,2013-08-03,40555.21699680009,7.748417462132229,5234,2013-08-03 00:00:00,9.61,8.02,8.815
582,2013-08-04,42252.43300120015,8.078859082447448,5230,2013-08-04 23:00:00,8.81,3.45,6.130000000000001
583,2013-08-05,41884.31399350003,8.002352692682466,5234,2013-08-05 23:00:00,14.28,7.28,10.78
584,2013-08-06,40415.4339989,7.729094281679098,5229,2013-08-06 23:00:00,14.17,10.29,12.23
585,2013-08-07,39930.85099859987,7.636422068961536,5229,2013-08-07 23:00:00,25.61,12.01,18.81
586,2013-08-08,40064.53400189998,7.661987760929428,5229,2013-08-08 23:00:00,23.85,15.68,19.765
587,2013-08-09,40265.27800159996,7.713654789578536,5220,2013-08-09 23:00:00,10.63,9.2,9.915
588,2013-08-10,40302.956001499915,7.709058148718423,5228,2013-08-10 23:00:00,16.48,9.04,12.76
589,2013-08-11,41938.910001300166,8.02658564618185,5225,2013-08-11 00:00:00,11.0,5.29,8.145
590,2013-08-12,40666.41300280013,7.780067534493998,5227,2013-08-12 00:00:00,11.24,5.09,8.165
591,2013-08-13,40436.28700359997,7.737521431993872,5226,2013-08-13 23:00:00,22.04,11.04,16.54
592,2013-08-14,40319.63299759995,7.71224808676357,5228,2013-08-14 23:00:00,23.46,16.64,20.05
593,2013-08-15,40806.281997800084,7.808320321048619,5226,2013-08-15 23:00:00,21.66,16.98,19.32
594,2013-08-16,41104.88799859997,7.879027793482838,5217,2013-08-16 23:00:00,20.22,14.12,17.169999999999998
595,2013-08-17,41813.59999919998,8.021024362018027,5213,2013-08-17 23:00:00,22.42,15.92,19.17
596,2013-08-18,42730.24700379995,8.200009020111294,5211,2013-08-18 23:00:00,22.02,12.68,17.35
597,2013-08-19,40701.910999099964,7.818269496561653,5206,2013-08-19 23:00:00,23.53,12.16,17.845
598,2013-08-20,39960.14699750018,7.664009780878439,5214,2013-08-20 23:00:00,25.57,12.72,19.145
599,2013-08-21,40041.60399710007,7.6811056967389355,5213,2013-08-21 23:00:00,21.13,16.54,18.835
600,2013-08-22,41947.72600140006,8.06531936193041,5201,2013-08-22 23:00:00,26.03,16.34,21.185000000000002
601,2013-08-23,40697.35799490003,7.832439952829104,5196,2013-08-23 23:00:00,19.51,14.94,17.225
602,2013-08-24,42998.89099439998,8.270608000461625,5199,2013-08-24 23:00:00,22.74,13.18,17.96
603,2013-08-25,42962.956004299995,8.266876275601307,5197,2013-08-25 23:00:00,24.32,16.37,20.345
604,2013-08-26,41589.789998000066,8.002653453530895,5197,2013-08-26 23:00:00,22.78,12.82,17.8
605,2013-08-27,41046.71099859995,7.892080561161305,5201,2013-08-27 23:00:00,23.38,12.45,17.915
606,2013-08-28,40644.94700149993,7.811829137324607,5203,2013-08-28 23:00:00,23.19,14.16,18.675
607,2013-08-29,40309.12099770002,7.753245046682058,5199,2013-08-29 23:00:00,24.03,15.34,19.685000000000002
608,2013-08-30,40889.49499989994,7.867903598210494,5197,2013-08-30 23:00:00,19.87,14.22,17.045
609,2013-08-31,41199.055999399956,7.925943824432466,5198,2013-08-31 23:00:00,21.07,10.17,15.620000000000001
610,2013-09-01,43744.27499360016,8.425322610477687,5192,2013-09-01 00:00:00,9.21,1.77,5.49
611,2013-09-02,41753.28399869994,8.032567140958049,5198,2013-09-02 00:00:00,3.68,1.58,2.63
612,2013-09-03,41712.1009986,8.033917757819722,5192,2013-09-03 00:00:00,8.01,3.88,5.945
613,2013-09-04,41753.68499680007,8.035736142571222,5196,2013-09-04 23:00:00,10.59,2.98,6.785
614,2013-09-05,41981.60599750008,8.088941425337202,5190,2013-09-05 23:00:00,17.17,10.2,13.685
615,2013-09-06,43100.52700070015,8.30453314079001,5190,2013-09-06 23:00:00,14.56,10.61,12.585
616,2013-09-07,43194.153995199966,8.314562847969194,5195,2013-09-07 23:00:00,23.19,13.36,18.275
617,2013-09-08,45906.77599869995,8.838424335521747,5194,2013-09-08 23:00:00,21.73,14.1,17.915
618,2013-09-09,45634.36999980003,8.789362480701085,5192,2013-09-09 23:00:00,16.65,9.38,13.015
619,2013-09-10,45308.548999,8.733336352929838,5188,2013-09-10 23:00:00,11.82,7.6,9.71
620,2013-09-11,45909.355997299885,8.859389424411402,5182,2013-09-11 00:00:00,7.06,3.28,5.17
621,2013-09-12,44448.064999000024,8.57574088346518,5183,2013-09-12 00:00:00,11.01,5.06,8.035
622,2013-09-13,45837.21599669995,8.845468158375136,5182,2013-09-13 23:00:00,13.85,9.3,11.575
623,2013-09-14,48200.76899980004,9.29619459976857,5185,2013-09-14 23:00:00,15.36,6.72,11.04
624,2013-09-15,51237.99099799985,9.889594865469958,5181,2013-09-15 23:00:00,14.08,8.24,11.16
625,2013-09-16,46375.759999800044,8.958037473401593,5177,2013-09-16 23:00:00,13.7,8.19,10.945
626,2013-09-17,47974.07000159986,9.25961590457438,5181,2013-09-17 23:00:00,15.18,10.77,12.975
627,2013-09-18,46011.96000149993,8.892918438635471,5174,2013-09-18 23:00:00,15.84,8.33,12.085
628,2013-09-19,47163.235994200106,9.115430226942424,5174,2013-09-19 23:00:00,18.41,9.84,14.125
629,2013-09-20,45541.06899709999,8.818952168299765,5164,2013-09-20 23:00:00,18.18,10.33,14.254999999999999
630,2013-09-21,46792.65399929996,9.056058447706592,5167,2013-09-21 23:00:00,18.84,14.25,16.545
631,2013-09-22,49162.53599889993,9.516557491076256,5166,2013-09-22 23:00:00,19.64,13.03,16.335
632,2013-09-23,45538.589994500224,8.81335204073935,5167,2013-09-23 23:00:00,21.47,11.53,16.5
633,2013-09-24,44042.66400170005,8.523836656028653,5167,2013-09-24 23:00:00,20.87,13.67,17.27
634,2013-09-25,44944.012997600126,8.693232688123816,5170,2013-09-25 23:00:00,18.88,13.12,16.0
635,2013-09-26,43940.28199569996,8.505668214421208,5166,2013-09-26 23:00:00,16.99,10.58,13.785
636,2013-09-27,44095.3089991999,8.53898315243995,5164,2013-09-27 23:00:00,18.36,12.43,15.395
637,2013-09-28,46518.63900140018,9.006512875392097,5165,2013-09-28 23:00:00,17.36,13.44,15.399999999999999
638,2013-09-29,48763.27500219993,9.435618227979862,5168,2013-09-29 23:00:00,18.81,13.21,16.009999999999998
639,2013-09-30,45693.797992899876,8.858820859422233,5158,2013-09-30 23:00:00,17.28,11.76,14.52
640,2013-10-01,46081.73599429994,8.932300057045927,5159,2013-10-01 00:00:00,3.43,1.16,2.295
641,2013-10-02,46095.15799669988,8.936633966013936,5158,2013-10-02 00:00:00,4.73,1.06,2.8950000000000005
642,2013-10-03,45851.99299780012,8.884323386514264,5161,2013-10-03 00:00:00,3.45,1.23,2.34
643,2013-10-04,44950.72400130009,8.71644832292032,5157,2013-10-04 23:00:00,11.3,5.93,8.615
644,2013-10-05,47277.18099260009,9.165797012912,5158,2013-10-05 23:00:00,13.18,7.06,10.12
645,2013-10-06,48324.1849931999,9.376054519441192,5154,2013-10-06 23:00:00,16.96,8.16,12.56
646,2013-10-07,46136.05999299997,8.949769154801158,5155,2013-10-07 23:00:00,21.69,11.99,16.84
647,2013-10-08,45226.01699829989,8.778341808676222,5152,2013-10-08 23:00:00,22.76,15.42,19.09
648,2013-10-09,46126.928004999936,8.94452743940274,5157,2013-10-09 23:00:00,16.49,12.47,14.48
649,2013-10-10,47977.55399419996,9.29797558027131,5160,2013-10-10 23:00:00,13.16,8.66,10.91
650,2013-10-11,50988.09000159993,9.889078743522097,5156,2013-10-11 00:00:00,9.22,2.58,5.9
651,2013-10-12,49505.14499629998,9.607053172190954,5153,2013-10-12 00:00:00,9.03,2.06,5.545
652,2013-10-13,56528.75299319995,10.967938105005812,5154,2013-10-13 23:00:00,11.34,8.62,9.98
653,2013-10-14,51684.90399840013,10.03395534816543,5151,2013-10-14 23:00:00,12.58,8.75,10.665
654,2013-10-15,49740.149999800145,9.662033799494978,5148,2013-10-15 23:00:00,14.87,6.76,10.815
655,2013-10-16,51327.63400140005,9.97621652116619,5145,2013-10-16 23:00:00,17.29,11.82,14.555
656,2013-10-17,48702.98000100002,9.471602489498252,5142,2013-10-17 23:00:00,17.16,10.5,13.83
