,DateOnly,EC_Sum,Date,Temp_Max,Temp_Min,Temp_Avg
0,2012-01-01,5061.6009993,2012-01-01 00:00:00,12.59,7.71,10.15
1,2012-01-02,5150.3059994,2012-01-02 00:00:00,3.36,-0.92,1.22
2,2012-01-03,4917.2519995,2012-01-03 00:00:00,15.11,6.49,10.8
3,2012-01-04,5262.9520002,2012-01-04 23:00:00,15.04,3.98,9.51
4,2012-01-05,5280.8210002,2012-01-05 23:00:00,13.81,9.73,11.77
5,2012-01-06,5276.399001,2012-01-06 23:00:00,17.54,11.83,14.684999999999999
6,2012-01-07,5271.461002800001,2012-01-07 23:00:00,17.58,12.47,15.024999999999999
7,2012-01-08,5597.000998500001,2012-01-08 23:00:00,21.29,15.61,18.45
8,2012-01-09,5175.6659995,2012-01-09 23:00:00,18.35,12.57,15.46
9,2012-01-10,5037.4479969,2012-01-10 23:00:00,16.44,10.87,13.655000000000001
10,2012-01-11,5070.5100004000005,2012-01-11 00:00:00,11.46,4.2,7.83
11,2012-01-12,5119.729999900001,2012-01-12 00:00:00,5.73,-1.35,2.1900000000000004
12,2012-01-13,5383.4139978,2012-01-13 00:00:00,6.41,1.2,3.805
13,2012-01-14,5802.4800003,2012-01-14 00:00:00,6.01,-1.79,2.11
14,2012-01-15,5856.4329988,2012-01-15 00:00:00,6.27,1.16,3.715
15,2012-01-16,5662.9860004,2012-01-16 00:00:00,6.56,0.83,3.695
16,2012-01-17,5889.1479997999995,2012-01-17 00:00:00,5.79,-1.45,2.17
17,2012-01-18,5702.8460008,2012-01-18 00:00:00,11.92,4.51,8.215
18,2012-01-19,5564.488998000001,2012-01-19 00:00:00,11.51,6.91,9.21
19,2012-01-20,5910.333998800001,2012-01-20 00:00:00,10.05,4.91,7.48
20,2012-01-21,6082.5089990999995,2012-01-21 00:00:00,12.35,7.61,9.98
21,2012-01-22,6689.623998499999,2012-01-22 00:00:00,11.8,6.0,8.9
22,2012-01-23,6216.4619973,2012-01-23 00:00:00,8.4,3.46,5.93
23,2012-01-24,6545.8389997,2012-01-24 00:00:00,9.77,1.94,5.8549999999999995
24,2012-01-25,6498.5090027,2012-01-25 00:00:00,9.76,8.59,9.175
25,2012-01-26,6485.0979984,2012-01-26 00:00:00,9.54,3.15,6.345
26,2012-01-27,6511.6389994,2012-01-27 00:00:00,8.68,2.93,5.805
27,2012-01-28,7265.644001499999,2012-01-28 00:00:00,6.46,3.27,4.865
28,2012-01-29,7758.4559967000005,2012-01-29 00:00:00,4.5,1.87,3.185
29,2012-01-30,7488.2259994,2012-01-30 00:00:00,3.98,1.24,2.61
30,2012-01-31,7866.574001100002,2012-01-31 00:00:00,2.13,-0.54,0.7949999999999999
31,2012-02-01,7970.697997900001,2012-02-01 00:00:00,7.57,4.69,6.130000000000001
32,2012-02-02,8428.189997200001,2012-02-02 00:00:00,1.41,-1.76,-0.17500000000000004
33,2012-02-03,8836.303997899999,2012-02-03 00:00:00,8.39,5.69,7.040000000000001
34,2012-02-04,9436.687994299999,2012-02-04 23:00:00,12.92,5.04,8.98
35,2012-02-05,9916.8930008,2012-02-05 23:00:00,9.19,7.99,8.59
36,2012-02-06,8942.477000500001,2012-02-06 23:00:00,12.19,10.97,11.58
37,2012-02-07,9043.8470039,2012-02-07 23:00:00,18.81,15.43,17.119999999999997
38,2012-02-08,10011.7899998,2012-02-08 23:00:00,21.77,13.09,17.43
39,2012-02-09,9561.064999400001,2012-02-09 23:00:00,24.34,15.69,20.015
40,2012-02-10,9928.312996399998,2012-02-10 23:00:00,14.34,9.35,11.844999999999999
41,2012-02-11,10233.3680049,2012-02-11 00:00:00,9.78,4.61,7.195
42,2012-02-12,10998.3960012,2012-02-12 00:00:00,4.76,-1.55,1.605
43,2012-02-13,9916.0540013,2012-02-13 00:00:00,6.58,1.09,3.835
44,2012-02-14,9624.1319974,2012-02-14 00:00:00,8.42,4.54,6.48
45,2012-02-15,9269.1009983,2012-02-15 00:00:00,10.61,6.93,8.77
46,2012-02-16,9065.241998500002,2012-02-16 00:00:00,10.61,5.47,8.04
47,2012-02-17,8921.4030003,2012-02-17 00:00:00,11.83,7.13,9.48
48,2012-02-18,9471.8540021,2012-02-18 00:00:00,10.76,3.2,6.98
49,2012-02-19,10099.7429997,2012-02-19 00:00:00,6.35,0.62,3.485
50,2012-02-20,9842.7040025,2012-02-20 00:00:00,8.44,-1.9,3.2699999999999996
51,2012-02-21,9091.346001900001,2012-02-21 00:00:00,11.65,5.72,8.685
52,2012-02-22,9572.6370012,2012-02-22 00:00:00,10.47,7.48,8.975000000000001
53,2012-02-23,9070.0800022,2012-02-23 00:00:00,16.98,10.34,13.66
54,2012-02-24,9100.0530015,2012-02-24 00:00:00,14.43,9.55,11.99
55,2012-02-25,9420.5589981,2012-02-25 00:00:00,12.11,6.97,9.54
56,2012-02-26,9903.0809984,2012-02-26 00:00:00,12.67,3.26,7.965
57,2012-02-27,9739.283994899999,2012-02-27 00:00:00,11.15,6.27,8.71
58,2012-02-28,9405.739000000001,2012-02-28 00:00:00,13.86,9.73,11.795
59,2012-02-29,9502.8569953,2012-02-29 00:00:00,12.74,9.61,11.175
60,2012-03-01,9430.1929995,2012-03-01 00:00:00,12.41,5.96,9.185
61,2012-03-02,10063.097000599999,2012-03-02 00:00:00,1.54,-2.19,-0.32499999999999996
62,2012-03-03,10432.417999500001,2012-03-03 00:00:00,14.29,7.06,10.674999999999999
63,2012-03-04,11531.973999900001,2012-03-04 23:00:00,10.18,3.57,6.875
64,2012-03-05,10869.0829977,2012-03-05 23:00:00,9.02,7.38,8.2
65,2012-03-06,11293.494998600001,2012-03-06 23:00:00,13.89,7.64,10.765
66,2012-03-07,11302.5559943,2012-03-07 23:00:00,21.44,15.95,18.695
67,2012-03-08,10782.745995199999,2012-03-08 23:00:00,21.04,14.36,17.7
68,2012-03-09,11003.7010026,2012-03-09 23:00:00,24.79,13.71,19.25
69,2012-03-10,10804.3340031,2012-03-10 23:00:00,14.99,7.19,11.09
70,2012-03-11,11054.468003099999,2012-03-11 00:00:00,9.45,3.22,6.335
71,2012-03-12,10169.686001,2012-03-12 00:00:00,10.22,2.94,6.58
72,2012-03-13,10316.456002000003,2012-03-13 00:00:00,10.89,6.36,8.625
73,2012-03-14,10582.393998200001,2012-03-14 00:00:00,12.41,5.03,8.72
74,2012-03-15,10744.0769988,2012-03-15 00:00:00,16.79,2.82,9.805
75,2012-03-16,11387.0289992,2012-03-16 00:00:00,9.75,8.5,9.125
76,2012-03-17,12128.3990002,2012-03-17 00:00:00,10.75,7.37,9.06
77,2012-03-18,12525.2900004,2012-03-18 00:00:00,9.76,3.98,6.87
78,2012-03-19,11219.1719964,2012-03-19 00:00:00,13.27,1.69,7.4799999999999995
79,2012-03-20,11462.9310045,2012-03-20 00:00:00,14.48,4.33,9.405000000000001
80,2012-03-21,11439.8260002,2012-03-21 00:00:00,15.62,7.44,11.53
81,2012-03-22,11257.960996400001,2012-03-22 00:00:00,15.81,6.14,10.975
82,2012-03-23,11584.862995,2012-03-23 00:00:00,19.48,6.74,13.11
83,2012-03-24,12014.7600006,2012-03-24 00:00:00,18.83,6.42,12.625
84,2012-03-25,12628.0060023,2012-03-25 23:00:00,18.18,3.84,11.01
85,2012-03-25,12628.0060023,2012-03-25 00:00:00,13.79,4.4,9.094999999999999
86,2012-03-26,11806.944002100001,2012-03-26 23:00:00,18.26,5.32,11.790000000000001
87,2012-03-27,11430.6839982,2012-03-27 23:00:00,21.14,4.88,13.01
88,2012-03-28,11480.2480034,2012-03-28 23:00:00,19.16,6.89,13.025
89,2012-03-29,11320.385000400001,2012-03-29 23:00:00,17.12,7.81,12.465
90,2012-03-30,11264.438000900001,2012-03-30 23:00:00,11.09,6.58,8.835
91,2012-03-31,12707.7539996,2012-03-31 23:00:00,12.88,2.43,7.655
92,2012-04-01,13095.3889992,2012-04-01 00:00:00,9.33,5.27,7.3
93,2012-04-02,12288.392995299999,2012-04-02 00:00:00,0.79,-3.27,-1.24
94,2012-04-03,12856.394001199998,2012-04-03 00:00:00,9.32,3.92,6.62
95,2012-04-04,13014.2990021,2012-04-04 23:00:00,8.92,4.61,6.765000000000001
96,2012-04-05,13495.450998100001,2012-04-05 23:00:00,9.71,6.21,7.960000000000001
97,2012-04-06,14032.971005900003,2012-04-06 23:00:00,15.0,7.54,11.27
98,2012-04-07,13751.6919992,2012-04-07 23:00:00,22.33,15.2,18.765
99,2012-04-08,14144.463998800002,2012-04-08 23:00:00,20.69,12.98,16.835
100,2012-04-09,14086.7010012,2012-04-09 23:00:00,19.97,12.07,16.02
101,2012-04-10,13352.0599994,2012-04-10 23:00:00,15.6,9.16,12.379999999999999
102,2012-04-11,13753.267996800001,2012-04-11 00:00:00,8.67,2.96,5.8149999999999995
103,2012-04-12,14169.982000599999,2012-04-12 00:00:00,7.73,1.21,4.470000000000001
104,2012-04-13,14494.949003400001,2012-04-13 23:00:00,11.62,5.67,8.645
105,2012-04-14,15165.4760011,2012-04-14 23:00:00,9.12,3.3,6.209999999999999
106,2012-04-15,16524.5530021,2012-04-15 23:00:00,10.94,1.96,6.449999999999999
107,2012-04-16,15738.6980018,2012-04-16 23:00:00,13.77,5.16,9.465
108,2012-04-17,16557.379998999997,2012-04-17 23:00:00,10.01,6.27,8.14
109,2012-04-18,17233.314003,2012-04-18 23:00:00,9.93,6.47,8.2
110,2012-04-19,17645.372001900003,2012-04-19 23:00:00,12.46,5.34,8.9
111,2012-04-20,17536.5099998,2012-04-20 23:00:00,12.45,3.78,8.115
112,2012-04-21,17072.2879979,2012-04-21 23:00:00,14.03,4.76,9.395
113,2012-04-22,18722.847996099998,2012-04-22 23:00:00,9.67,6.89,8.28
114,2012-04-23,18163.7329989,2012-04-23 23:00:00,12.48,6.99,9.735
115,2012-04-24,18298.3469988,2012-04-24 23:00:00,11.94,6.55,9.245
116,2012-04-25,19558.383001300004,2012-04-25 23:00:00,13.89,9.23,11.56
117,2012-04-26,18874.0919999,2012-04-26 23:00:00,14.84,9.28,12.059999999999999
118,2012-04-27,18950.135999,2012-04-27 23:00:00,10.03,6.46,8.245
119,2012-04-28,21558.9840049,2012-04-28 23:00:00,14.89,5.99,10.440000000000001
120,2012-04-29,23148.642999099997,2012-04-29 23:00:00,17.15,8.68,12.915
121,2012-04-30,19203.474999899998,2012-04-30 23:00:00,17.24,11.28,14.259999999999998
122,2012-05-01,19544.3990024,2012-05-01 00:00:00,11.46,7.34,9.4
123,2012-05-02,20188.1940015,2012-05-02 00:00:00,1.81,-0.12,0.845
124,2012-05-03,22414.3419946,2012-05-03 00:00:00,9.37,4.04,6.705
125,2012-05-04,23002.0779959,2012-05-04 23:00:00,12.28,0.34,6.31
126,2012-05-05,23859.742003900003,2012-05-05 23:00:00,8.37,5.72,7.045
127,2012-05-06,24902.170997100002,2012-05-06 23:00:00,18.13,12.52,15.325
128,2012-05-07,24642.270999300003,2012-05-07 23:00:00,18.7,14.78,16.74
129,2012-05-08,22017.0989988,2012-05-08 23:00:00,20.95,14.77,17.86
130,2012-05-09,23079.6960016,2012-05-09 23:00:00,20.76,8.67,14.715
131,2012-05-10,23199.440999899998,2012-05-10 23:00:00,14.89,7.61,11.25
132,2012-05-11,22573.876001099998,2012-05-11 00:00:00,9.19,2.94,6.0649999999999995
133,2012-05-12,24060.9220002,2012-05-12 00:00:00,3.89,-0.77,1.56
134,2012-05-13,25140.853000799998,2012-05-13 23:00:00,11.41,6.94,9.175
135,2012-05-14,24485.235999800003,2012-05-14 23:00:00,11.27,5.92,8.594999999999999
136,2012-05-15,25931.885997100002,2012-05-15 23:00:00,13.46,3.89,8.675
137,2012-05-16,22884.1219991,2012-05-16 23:00:00,14.06,7.11,10.585
138,2012-05-17,23145.4270001,2012-05-17 23:00:00,15.77,9.11,12.44
139,2012-05-18,26762.6969989,2012-05-18 23:00:00,16.42,10.59,13.505
140,2012-05-19,27164.8919991,2012-05-19 23:00:00,12.18,9.06,10.620000000000001
141,2012-05-20,30172.0030004,2012-05-20 23:00:00,16.22,9.32,12.77
142,2012-05-21,27372.3810031,2012-05-21 23:00:00,24.43,11.44,17.935
143,2012-05-22,26158.871,2012-05-22 23:00:00,25.37,13.47,19.42
144,2012-05-23,26066.057,2012-05-23 23:00:00,25.45,15.36,20.405
145,2012-05-24,26473.698000700002,2012-05-24 23:00:00,24.14,15.81,19.975
146,2012-05-25,23214.555000199998,2012-05-25 23:00:00,24.64,15.06,19.85
147,2012-05-26,27664.6159974,2012-05-26 23:00:00,25.98,13.55,19.765
148,2012-05-27,29026.4979976,2012-05-27 23:00:00,25.58,13.89,19.735
149,2012-05-28,27821.4550032,2012-05-28 23:00:00,22.37,14.25,18.310000000000002
150,2012-05-29,27549.2329988,2012-05-29 23:00:00,24.11,12.5,18.305
151,2012-05-30,28274.194996700004,2012-05-30 23:00:00,19.54,13.7,16.619999999999997
152,2012-05-31,29092.978998500002,2012-05-31 23:00:00,20.08,13.98,17.03
153,2012-06-01,29720.467000700002,2012-06-01 00:00:00,9.18,4.4,6.79
154,2012-06-02,31220.0759958,2012-06-02 00:00:00,4.08,1.39,2.735
155,2012-06-03,34398.3840016,2012-06-03 00:00:00,7.22,3.74,5.48
156,2012-06-04,32672.5590005,2012-06-04 23:00:00,10.48,6.86,8.67
157,2012-06-05,34075.4010041,2012-06-05 23:00:00,14.48,5.2,9.84
158,2012-06-06,31360.3330028,2012-06-06 23:00:00,17.29,12.6,14.945
159,2012-06-07,32891.643993100006,2012-06-07 23:00:00,18.65,13.42,16.035
160,2012-06-08,33391.3159991,2012-06-08 23:00:00,19.32,11.49,15.405000000000001
161,2012-06-09,32967.267002399996,2012-06-09 23:00:00,25.76,11.46,18.61
162,2012-06-10,35256.0320012,2012-06-10 23:00:00,13.64,5.27,9.455
163,2012-06-11,36596.7430048,2012-06-11 00:00:00,9.67,0.92,5.295
164,2012-06-12,35938.8539993,2012-06-12 00:00:00,4.84,-2.82,1.01
165,2012-06-13,27519.4309969,2012-06-13 23:00:00,18.08,8.7,13.389999999999999
166,2012-06-14,26478.6329961,2012-06-14 23:00:00,17.59,12.91,15.25
167,2012-06-15,26137.394997199997,2012-06-15 23:00:00,17.47,12.57,15.02
168,2012-06-16,25139.3950005,2012-06-16 23:00:00,19.44,12.46,15.950000000000001
169,2012-06-17,29257.9780045,2012-06-17 23:00:00,18.87,11.17,15.02
170,2012-06-18,33735.1789992,2012-06-18 23:00:00,20.35,10.1,15.225000000000001
171,2012-06-19,33047.5239979,2012-06-19 23:00:00,21.16,11.47,16.315
172,2012-06-20,32904.8489981,2012-06-20 23:00:00,19.08,11.52,15.299999999999999
173,2012-06-21,34312.3560019,2012-06-21 23:00:00,17.53,11.44,14.485
174,2012-06-22,34653.6870025,2012-06-22 23:00:00,18.12,11.01,14.565000000000001
175,2012-06-23,35539.0859982,2012-06-23 23:00:00,19.88,11.65,15.765
176,2012-06-24,37025.2269971,2012-06-24 23:00:00,21.15,12.11,16.63
177,2012-06-25,34238.4310024,2012-06-25 23:00:00,22.92,14.04,18.48
178,2012-06-26,34104.0839998,2012-06-26 23:00:00,22.66,17.56,20.11
179,2012-06-27,34166.440999900005,2012-06-27 23:00:00,27.16,16.23,21.695
180,2012-06-28,33093.5139989,2012-06-28 23:00:00,20.96,13.96,17.46
181,2012-06-29,34080.92299790001,2012-06-29 23:00:00,20.13,13.61,16.869999999999997
182,2012-06-30,34053.00400249999,2012-06-30 23:00:00,17.88,11.01,14.445
183,2012-07-01,36251.4400029,2012-07-01 00:00:00,10.34,7.6,8.969999999999999
184,2012-07-02,35898.801995400005,2012-07-02 00:00:00,2.63,-2.83,-0.10000000000000009
185,2012-07-03,35222.776998,2012-07-03 00:00:00,10.75,5.14,7.945
186,2012-07-04,34450.5149984,2012-07-04 23:00:00,13.08,6.52,9.8
187,2012-07-05,34112.08799860001,2012-07-05 23:00:00,17.24,10.43,13.834999999999999
188,2012-07-06,35617.3189981,2012-07-06 23:00:00,15.17,12.28,13.725
189,2012-07-07,37149.131999699996,2012-07-07 23:00:00,18.77,14.28,16.525
190,2012-07-08,39934.623999100004,2012-07-08 23:00:00,22.8,15.03,18.915
191,2012-07-09,37560.3919957,2012-07-09 23:00:00,27.12,10.41,18.765
192,2012-07-10,37454.9219978,2012-07-10 23:00:00,12.22,9.51,10.865
193,2012-07-11,36619.8879983,2012-07-11 00:00:00,9.93,4.97,7.449999999999999
194,2012-07-12,37616.4039975,2012-07-12 00:00:00,6.33,2.97,4.65
195,2012-07-13,38063.1089943,2012-07-13 23:00:00,16.44,13.13,14.785
196,2012-07-14,40111.2060035,2012-07-14 23:00:00,18.26,12.44,15.350000000000001
197,2012-07-15,40445.24699680001,2012-07-15 23:00:00,17.06,13.05,15.055
198,2012-07-16,39990.0209992,2012-07-16 23:00:00,22.44,13.92,18.18
199,2012-07-17,38008.4790007,2012-07-17 23:00:00,18.52,14.91,16.715
200,2012-07-18,38774.6669997,2012-07-18 23:00:00,20.18,13.77,16.975
201,2012-07-19,37775.8049973,2012-07-19 23:00:00,17.77,13.12,15.445
202,2012-07-20,38373.7310028,2012-07-20 23:00:00,19.89,11.83,15.86
203,2012-07-21,38210.7260038,2012-07-21 23:00:00,22.86,12.24,17.55
204,2012-07-22,38743.5489973,2012-07-22 23:00:00,27.18,12.47,19.825
205,2012-07-23,37505.3710012,2012-07-23 23:00:00,28.32,14.21,21.265
206,2012-07-24,36755.6130003,2012-07-24 23:00:00,29.37,15.74,22.555
207,2012-07-25,35644.4929978,2012-07-25 23:00:00,26.44,15.93,21.185000000000002
208,2012-07-26,36841.6620039,2012-07-26 23:00:00,23.79,15.93,19.86
209,2012-07-27,38601.7310003,2012-07-27 23:00:00,21.09,14.93,18.009999999999998
210,2012-07-28,38012.286995200004,2012-07-28 23:00:00,17.92,10.97,14.445
211,2012-07-29,40220.855997000006,2012-07-29 23:00:00,19.69,9.86,14.775
212,2012-07-30,37799.67000310001,2012-07-30 23:00:00,20.19,11.52,15.855
213,2012-07-31,38449.3889991,2012-07-31 23:00:00,22.57,13.69,18.13
214,2012-08-01,37811.067000200004,2012-08-01 00:00:00,9.62,8.12,8.87
215,2012-08-02,37240.4739978,2012-08-02 00:00:00,0.73,-2.1,-0.685
216,2012-08-03,37554.7340006,2012-08-03 00:00:00,12.03,3.26,7.645
217,2012-08-04,38247.41400050001,2012-08-04 23:00:00,10.81,8.31,9.56
218,2012-08-05,40645.005002599995,2012-08-05 23:00:00,15.18,10.78,12.98
219,2012-08-06,38867.91899310001,2012-08-06 23:00:00,17.92,11.02,14.47
220,2012-08-07,38436.076002,2012-08-07 23:00:00,18.0,14.38,16.19
221,2012-08-08,37619.053002199995,2012-08-08 23:00:00,25.92,13.33,19.625
222,2012-08-09,37393.02900160001,2012-08-09 23:00:00,27.78,11.32,19.55
223,2012-08-10,37421.7329991,2012-08-10 23:00:00,14.23,9.07,11.65
224,2012-08-11,37745.150001099995,2012-08-11 00:00:00,12.34,7.81,10.075
225,2012-08-12,39558.576999,2012-08-12 00:00:00,6.46,3.17,4.8149999999999995
226,2012-08-13,37986.092000100005,2012-08-13 23:00:00,23.97,17.62,20.795
227,2012-08-14,36725.618004799995,2012-08-14 23:00:00,22.57,17.38,19.975
228,2012-08-15,37864.821,2012-08-15 23:00:00,21.67,16.02,18.845
229,2012-08-16,37371.6969969,2012-08-16 23:00:00,27.23,17.92,22.575000000000003
230,2012-08-17,36453.3370011,2012-08-17 23:00:00,29.86,20.54,25.2
231,2012-08-18,37558.3320002,2012-08-18 23:00:00,28.88,17.97,23.424999999999997
232,2012-08-19,39325.1519968,2012-08-19 23:00:00,24.54,16.96,20.75
233,2012-08-20,38161.4600025,2012-08-20 23:00:00,22.09,16.27,19.18
234,2012-08-21,37050.429999700005,2012-08-21 23:00:00,21.48,13.16,17.32
235,2012-08-22,36398.5999989,2012-08-22 23:00:00,22.04,12.96,17.5
236,2012-08-23,36437.559997000004,2012-08-23 23:00:00,20.27,14.07,17.17
237,2012-08-24,37129.123999,2012-08-24 23:00:00,20.93,15.04,17.985
238,2012-08-25,38204.6119987,2012-08-25 23:00:00,21.01,14.26,17.635
239,2012-08-26,38009.3530046,2012-08-26 23:00:00,20.99,12.62,16.805
240,2012-08-27,38738.334998,2012-08-27 23:00:00,22.5,14.97,18.735
241,2012-08-28,37806.913998,2012-08-28 23:00:00,19.69,13.66,16.675
242,2012-08-29,37483.6750012,2012-08-29 23:00:00,16.92,11.25,14.085
243,2012-08-30,38927.9029963,2012-08-30 23:00:00,17.72,7.78,12.75
244,2012-08-31,37983.3580012,2012-08-31 23:00:00,20.53,13.11,16.82
245,2012-09-01,38908.987999799996,2012-09-01 00:00:00,12.33,7.74,10.035
246,2012-09-02,42066.1879971,2012-09-02 00:00:00,1.79,-0.96,0.41500000000000004
247,2012-09-03,39303.4759972,2012-09-03 00:00:00,10.86,6.74,8.8
248,2012-09-04,39004.1039999,2012-09-04 23:00:00,12.9,5.94,9.42
249,2012-09-05,38330.0949995,2012-09-05 23:00:00,17.12,14.44,15.780000000000001
250,2012-09-06,37737.6389988,2012-09-06 23:00:00,17.22,8.91,13.065
251,2012-09-07,37730.0639999,2012-09-07 23:00:00,17.46,13.28,15.370000000000001
252,2012-09-08,38544.0859959,2012-09-08 23:00:00,24.99,14.5,19.744999999999997
253,2012-09-09,39576.0759999,2012-09-09 23:00:00,20.21,16.93,18.57
254,2012-09-10,39988.3680006,2012-09-10 23:00:00,14.13,7.04,10.585
255,2012-09-11,38568.500995400005,2012-09-11 00:00:00,11.27,8.13,9.7
256,2012-09-12,39098.8549961,2012-09-12 00:00:00,8.66,3.86,6.26
257,2012-09-13,38920.8810006,2012-09-13 23:00:00,20.69,13.61,17.15
258,2012-09-14,39220.735998899996,2012-09-14 23:00:00,21.12,9.69,15.405000000000001
259,2012-09-15,39896.2820005,2012-09-15 23:00:00,18.31,12.98,15.645
260,2012-09-16,42864.3590031,2012-09-16 23:00:00,18.72,13.29,16.005
261,2012-09-17,40668.2180018,2012-09-17 23:00:00,17.19,10.97,14.080000000000002
262,2012-09-18,40592.4570004,2012-09-18 23:00:00,16.3,7.35,11.825
263,2012-09-19,40834.8370043,2012-09-19 23:00:00,17.38,9.07,13.225
264,2012-09-20,40890.0330035,2012-09-20 23:00:00,16.32,10.34,13.33
265,2012-09-21,42273.7659997,2012-09-21 23:00:00,15.62,6.59,11.105
266,2012-09-22,43401.3989977,2012-09-22 23:00:00,12.31,8.85,10.58
267,2012-09-23,50542.7139973,2012-09-23 23:00:00,15.2,11.51,13.355
268,2012-09-24,46369.985998000004,2012-09-24 23:00:00,15.47,9.74,12.605
269,2012-09-25,44722.9590032,2012-09-25 23:00:00,15.14,10.07,12.605
270,2012-09-26,45366.7530002,2012-09-26 23:00:00,16.61,10.57,13.59
271,2012-09-27,45373.1530029,2012-09-27 23:00:00,17.07,9.03,13.05
272,2012-09-28,45256.47399880001,2012-09-28 23:00:00,15.83,8.71,12.27
273,2012-09-29,46244.084000300005,2012-09-29 23:00:00,16.46,6.42,11.440000000000001
274,2012-09-30,50066.635001099996,2012-09-30 23:00:00,16.24,12.37,14.305
275,2012-10-01,47501.6890013,2012-10-01 00:00:00,11.29,9.16,10.225
276,2012-10-02,46783.1849954,2012-10-02 00:00:00,1.21,-2.96,-0.875
277,2012-10-03,47033.37600430001,2012-10-03 00:00:00,15.39,8.74,12.065000000000001
278,2012-10-04,46999.9800063,2012-10-04 23:00:00,12.91,3.57,8.24
279,2012-10-05,48154.7410034,2012-10-05 23:00:00,15.88,9.37,12.625
280,2012-10-06,48234.6380048,2012-10-06 23:00:00,13.28,10.97,12.125
281,2012-10-07,51599.660998900006,2012-10-07 23:00:00,18.75,12.07,15.41
282,2012-10-08,51323.31000499999,2012-10-08 23:00:00,22.91,15.21,19.060000000000002
283,2012-10-09,49214.941995400004,2012-10-09 23:00:00,17.82,11.73,14.775
284,2012-10-10,49351.7860054,2012-10-10 23:00:00,14.88,9.15,12.015
285,2012-10-11,51451.9759979,2012-10-11 00:00:00,10.31,5.2,7.755000000000001
286,2012-10-12,49755.7739957,2012-10-12 00:00:00,5.59,1.55,3.57
287,2012-10-13,52560.2070009,2012-10-13 23:00:00,12.32,2.81,7.565
288,2012-10-14,55941.9009974,2012-10-14 23:00:00,13.03,4.09,8.559999999999999
289,2012-10-15,53023.617002900006,2012-10-15 23:00:00,14.74,9.06,11.9
290,2012-10-16,49733.12600240001,2012-10-16 23:00:00,16.6,8.8,12.700000000000001
291,2012-10-17,50831.164997500004,2012-10-17 23:00:00,16.04,12.15,14.094999999999999
292,2012-10-18,46456.484999,2012-10-18 23:00:00,13.21,11.98,12.595
293,2012-10-19,53687.313005,2012-10-19 23:00:00,14.01,9.57,11.79
294,2012-10-20,53932.243002,2012-10-20 23:00:00,12.41,10.19,11.3
295,2012-10-21,58295.9449966,2012-10-21 23:00:00,14.73,12.02,13.375
296,2012-10-22,54394.5470036,2012-10-22 23:00:00,14.05,12.46,13.255
297,2012-10-23,53985.876999399996,2012-10-23 23:00:00,16.18,13.08,14.629999999999999
298,2012-10-24,52621.8229994,2012-10-24 23:00:00,13.61,10.09,11.85
299,2012-10-25,53876.783996800004,2012-10-25 23:00:00,10.11,4.19,7.15
300,2012-10-26,57867.4149979,2012-10-26 23:00:00,7.68,2.49,5.085
301,2012-10-27,61448.9810008,2012-10-27 23:00:00,9.17,1.43,5.3
302,2012-10-29,59604.8039918,2012-10-29 00:00:00,12.4,7.66,10.030000000000001
303,2012-10-30,58571.728001,2012-10-30 00:00:00,10.92,5.57,8.245000000000001
304,2012-10-31,58804.32299599999,2012-10-31 00:00:00,12.36,6.45,9.405
305,2012-11-01,58154.03899470001,2012-11-01 00:00:00,11.19,7.1,9.145
306,2012-11-02,59463.3660004,2012-11-02 00:00:00,1.93,-5.64,-1.855
307,2012-11-03,61918.44599210001,2012-11-03 00:00:00,15.55,6.82,11.185
308,2012-11-04,68798.4599994,2012-11-04 23:00:00,12.13,3.68,7.905
309,2012-11-05,62041.7690058,2012-11-05 23:00:00,14.44,5.69,10.065
310,2012-11-06,62932.3739974,2012-11-06 23:00:00,12.87,10.46,11.665
311,2012-11-07,61239.279995000004,2012-11-07 23:00:00,18.67,10.04,14.355
312,2012-11-08,59620.965005599995,2012-11-08 23:00:00,25.13,16.03,20.58
313,2012-11-09,59496.891996000006,2012-11-09 23:00:00,17.92,8.24,13.080000000000002
314,2012-11-10,62225.9400009,2012-11-10 23:00:00,14.72,8.51,11.615
315,2012-11-11,65734.8189911,2012-11-11 00:00:00,9.87,2.1,5.984999999999999
316,2012-11-12,62023.2279968,2012-11-12 00:00:00,2.7,-2.49,0.10499999999999998
317,2012-11-13,58460.7459997,2012-11-13 00:00:00,14.66,10.06,12.36
318,2012-11-14,58318.7129809,2012-11-14 00:00:00,12.62,7.33,9.975
319,2012-11-15,59671.470986199995,2012-11-15 00:00:00,9.07,6.45,7.76
320,2012-11-16,61215.323001200006,2012-11-16 00:00:00,9.19,5.91,7.55
321,2012-11-17,62660.512999599996,2012-11-17 00:00:00,12.44,8.18,10.309999999999999
322,2012-11-18,66092.36699840002,2012-11-18 00:00:00,9.42,2.07,5.745
323,2012-11-19,62264.3039955,2012-11-19 00:00:00,11.23,3.49,7.36
324,2012-11-20,60730.060997,2012-11-20 00:00:00,13.46,10.88,12.170000000000002
325,2012-11-21,61674.60899950001,2012-11-21 00:00:00,11.87,6.06,8.965
326,2012-11-22,60125.1440076,2012-11-22 00:00:00,13.09,6.56,9.825
327,2012-11-23,59940.1120028,2012-11-23 00:00:00,10.7,5.12,7.91
328,2012-11-24,66108.02000769999,2012-11-24 00:00:00,9.91,3.64,6.775
329,2012-11-25,65772.06000620002,2012-11-25 00:00:00,12.54,7.46,10.0
