HouseID,DateOnly,EC
MAC000025,2013-01-26,6.293000100000001
MAC000025,2013-01-27,4.313
MAC000025,2013-01-28,4.622
MAC000025,2013-01-29,5.523
MAC000025,2013-01-30,4.515999999999999
MAC000025,2013-01-31,4.173000000000001
MAC000025,2013-02-01,4.7789999000000005
MAC000025,2013-02-02,5.853
MAC000025,2013-02-03,4.821
MAC000025,2013-02-04,4.766999999999999
MAC000025,2013-02-05,4.645999999999999
MAC000025,2013-02-06,5.534
MAC000025,2013-02-07,4.6469999999999985
MAC000025,2013-02-08,4.404999999999999
MAC000025,2013-02-09,5.798999899999999
MAC000025,2013-02-10,5.042
MAC000025,2013-02-11,5.056
MAC000025,2013-02-12,3.8959999
MAC000025,2013-02-13,5.2790001
MAC000025,2013-02-14,5.170000100000001
MAC000025,2013-02-15,5.4030001
MAC000025,2013-02-16,5.843999999999997
MAC000025,2013-02-17,4.159999999999999
MAC000025,2013-02-18,5.347999999999999
MAC000025,2013-02-19,5.028
MAC000025,2013-02-20,5.006999999999999
MAC000025,2013-02-21,6.1869999
MAC000025,2013-02-22,4.88
MAC000025,2013-02-23,5.445999999999996
MAC000025,2013-02-24,5.260999999999998
MAC000025,2013-02-25,5.706999999999998
MAC000025,2013-02-26,6.611999999999999
MAC000025,2013-02-27,4.084
MAC000025,2013-02-28,4.706
MAC000025,2013-03-01,4.650999999999999
MAC000025,2013-03-02,5.087999999999997
MAC000025,2013-03-03,5.714999999999999
MAC000025,2013-03-04,4.263999999999999
MAC000025,2013-03-05,3.7059999999999977
MAC000025,2013-03-06,5.104999999999998
MAC000025,2013-03-07,5.278
MAC000025,2013-03-08,5.067
MAC000025,2013-03-09,6.252000000000002
MAC000025,2013-03-10,5.605
MAC000025,2013-03-11,5.829
MAC000025,2013-03-12,6.667999999999998
MAC000025,2013-03-13,5.13
MAC000025,2013-03-14,6.111
MAC000025,2013-03-15,3.6700000000000004
MAC000025,2013-03-16,6.840000000000001
MAC000025,2013-03-17,6.2510001000000015
MAC000025,2013-03-18,5.214
MAC000025,2013-03-19,3.988999999999999
MAC000025,2013-03-20,5.093999999999999
MAC000025,2013-03-21,5.476999899999998
MAC000025,2013-03-22,4.969999999999999
MAC000025,2013-03-23,4.932
MAC000025,2013-03-24,5.562999999999999
MAC000025,2013-03-25,4.8779999
MAC000025,2013-03-26,4.25
MAC000025,2013-03-27,5.005999999999998
MAC000025,2013-03-28,5.354
MAC000025,2013-03-29,3.6479999999999997
MAC000025,2013-03-30,5.208999999999998
MAC000025,2013-03-31,6.513999999999999
MAC000025,2013-04-01,5.493999999999999
MAC000025,2013-04-02,3.1819999999999977
MAC000025,2013-04-03,5.137999899999999
MAC000025,2013-04-04,6.433999999999998
MAC000025,2013-04-05,5.090000000000001
MAC000025,2013-04-06,4.944000000000001
MAC000025,2013-04-07,5.503
MAC000025,2013-04-08,6.071999999999998
MAC000025,2013-04-09,5.174999999999999
MAC000025,2013-04-10,5.448000000000001
MAC000025,2013-04-11,5.692999899999997
MAC000025,2013-04-12,5.911999899999999
MAC000025,2013-04-13,5.0660000000000025
MAC000025,2013-04-14,5.649999999999999
MAC000025,2013-04-15,5.85
MAC000025,2013-04-16,2.7939999999999996
MAC000025,2013-04-17,5.630999999999999
MAC000025,2013-04-18,5.462
MAC000025,2013-04-19,5.7109999
MAC000025,2013-04-20,5.497999999999997
MAC000025,2013-04-21,5.254999999999998
MAC000025,2013-04-22,5.397999999999998
MAC000025,2013-04-23,3.6079999999999988
MAC000025,2013-04-24,4.749
MAC000025,2013-04-25,5.102000000000002
MAC000025,2013-04-26,4.162999999999999
MAC000025,2013-04-27,2.746999999999999
MAC000025,2013-04-28,1.2229999999999994
MAC000025,2013-04-29,6.126000000000002
MAC000025,2013-04-30,5.5
MAC000025,2013-05-01,5.727999999999999
MAC000025,2013-05-02,4.517000000000001
MAC000025,2013-05-03,5.351999999999999
MAC000025,2013-05-04,5.2079999
MAC000025,2013-05-05,5.3840001
MAC000025,2013-05-06,4.890999999999998
MAC000025,2013-05-07,4.22
MAC000025,2013-05-08,6.206999999999998
MAC000025,2013-05-09,6.247000099999999
MAC000025,2013-05-10,2.656999999999999
MAC000025,2013-05-11,0.6430000000000003
MAC000025,2013-05-12,1.148
MAC000025,2013-05-13,6.4339999999999975
MAC000025,2013-05-14,5.513999999999999
MAC000025,2013-05-15,5.75
MAC000025,2013-05-16,4.992000000000002
MAC000025,2013-05-17,7.227
MAC000025,2013-05-18,5.069
MAC000025,2013-05-19,5.296999999999998
MAC000025,2013-05-20,6.3279999999999985
MAC000025,2013-05-21,3.1769999999999987
MAC000025,2013-05-22,7.219
MAC000025,2013-05-23,6.133
MAC000025,2013-05-24,5.749999999999997
MAC000025,2013-05-25,5.169
MAC000025,2013-05-26,6.152000000000002
MAC000025,2013-05-27,5.166999999999997
MAC000025,2013-05-28,7.446999999999998
MAC000025,2013-05-29,5.678000000000001
MAC000025,2013-05-30,5.614000000000001
MAC000025,2013-05-31,6.552
MAC000025,2013-06-01,5.5920000000000005
MAC000025,2013-06-02,6.256
MAC000025,2013-06-03,6.600999999999998
MAC000025,2013-06-04,3.752999999999998
MAC000025,2013-06-05,5.7669999999999995
MAC000025,2013-06-06,5.888999999999999
MAC000025,2013-06-07,7.191
MAC000025,2013-06-08,6.046000000000001
MAC000025,2013-06-09,5.5969999999999995
MAC000025,2013-06-10,7.411999999999999
MAC000025,2013-06-11,4.653
MAC000025,2013-06-12,6.714999999999998
MAC000025,2013-06-13,5.367
MAC000025,2013-06-14,5.557999999999998
MAC000025,2013-06-15,7.851000000000001
MAC000025,2013-06-16,6.164000000000001
MAC000025,2013-06-17,7.7179999
MAC000025,2013-06-18,3.645
MAC000025,2013-06-19,6.012
MAC000025,2013-06-20,5.865999999999999
MAC000025,2013-06-21,5.792
MAC000025,2013-06-22,5.139999899999999
MAC000025,2013-06-23,5.824000000000001
MAC000025,2013-06-24,6.055999999999999
MAC000025,2013-06-25,5.6
MAC000025,2013-06-26,5.526999999999998
MAC000025,2013-06-27,5.853999999999999
MAC000025,2013-06-28,5.522000000000001
MAC000025,2013-06-29,7.108000199999999
MAC000025,2013-06-30,6.319
MAC000025,2013-07-01,6.287
MAC000025,2013-07-02,4.002999999999999
MAC000025,2013-07-03,5.763000000000001
MAC000025,2013-07-04,5.556999900000001
MAC000025,2013-07-05,5.361999999999998
MAC000025,2013-07-06,4.935
MAC000025,2013-07-07,6.0410001
MAC000025,2013-07-08,5.854999999999999
MAC000025,2013-07-09,5.226000000000001
MAC000025,2013-07-10,5.642999999999998
MAC000025,2013-07-11,5.160999999999999
MAC000025,2013-07-12,4.252000000000001
MAC000025,2013-07-13,4.940999999999998
MAC000025,2013-07-14,5.590000000000001
MAC000025,2013-07-15,6.233999999999999
MAC000025,2013-07-16,4.7139999999999995
MAC000025,2013-07-17,5.727
MAC000025,2013-07-18,5.355000099999998
MAC000025,2013-07-19,5.098000099999999
MAC000025,2013-07-20,5.753999900000002
MAC000025,2013-07-21,5.410000000000001
MAC000025,2013-07-22,5.300999999999998
MAC000025,2013-07-23,4.531
MAC000025,2013-07-24,3.587
MAC000025,2013-07-25,6.070999999999998
MAC000025,2013-07-26,6.0440000000000005
MAC000025,2013-07-27,5.9849999999999985
MAC000025,2013-07-28,5.861000000000002
MAC000025,2013-07-29,5.410999999999999
MAC000025,2013-07-30,3.3759999999999986
MAC000025,2013-07-31,4.426
MAC000025,2013-08-01,4.461
MAC000025,2013-08-02,4.784
MAC000025,2013-08-03,4.385999999999998
MAC000025,2013-08-04,5.7749999999999995
MAC000025,2013-08-05,4.9830000000000005
MAC000025,2013-08-06,2.550999999999998
MAC000025,2013-08-07,3.3449999999999998
MAC000025,2013-08-08,5.167999999999998
MAC000025,2013-08-09,5.5699999999999985
MAC000025,2013-08-10,4.442
MAC000025,2013-08-11,4.419999999999998
MAC000025,2013-08-12,4.227999999999999
MAC000025,2013-08-13,4.359999999999999
MAC000025,2013-08-14,4.575999999999999
MAC000025,2013-08-15,4.290999999999999
MAC000025,2013-08-16,4.593999999999999
MAC000025,2013-08-17,5.637000000000002
MAC000025,2013-08-18,4.519000000000002
MAC000025,2013-08-19,4.856000000000001
MAC000025,2013-08-20,2.813999999999999
MAC000025,2013-08-21,4.3
MAC000025,2013-08-22,4.2379999999999995
MAC000025,2013-08-23,5.539999899999997
MAC000025,2013-08-24,4.697000000000001
MAC000025,2013-08-25,5.241
MAC000025,2013-08-26,5.547000000000001
MAC000025,2013-08-27,4.739999999999998
MAC000025,2013-08-28,4.567000000000001
MAC000025,2013-08-29,5.206000000000001
MAC000025,2013-08-30,4.797999999999999
MAC000025,2013-08-31,4.527999999999999
MAC000025,2013-09-01,5.4979999999999976
MAC000025,2013-09-02,4.699
MAC000025,2013-09-03,2.922999999999999
MAC000025,2013-09-04,4.8859999999999975
MAC000025,2013-09-05,4.549999899999998
MAC000025,2013-09-06,3.4819999999999998
MAC000025,2013-09-07,5.098000000000001
MAC000025,2013-09-08,5.439999999999998
MAC000025,2013-09-09,5.503999999999999
MAC000025,2013-09-10,5.215000000000002
MAC000025,2013-09-11,5.574000000000001
MAC000025,2013-09-12,4.664999999999999
MAC000025,2013-09-13,5.646000000000002
MAC000025,2013-09-14,4.947999999999997
MAC000025,2013-09-15,5.0589999999999975
MAC000025,2013-09-16,5.218999999999997
MAC000025,2013-09-17,3.3269999999999995
MAC000025,2013-09-18,5.959999999999999
MAC000025,2013-09-19,5.464999999999999
MAC000025,2013-09-20,2.662999999999997
MAC000025,2013-09-21,0.7480000000000004
MAC000025,2013-09-22,1.1110000000000002
MAC000025,2013-09-23,6.215999999999999
MAC000025,2013-09-24,5.9579999999999975
MAC000025,2013-09-25,5.964
MAC000025,2013-09-26,5.2959999999999985
MAC000025,2013-09-27,6.090000000000002
MAC000025,2013-09-28,5.8359999999999985
MAC000025,2013-09-29,5.971000099999998
MAC000025,2013-09-30,5.003999999999998
MAC000025,2013-10-01,2.9309999999999987
MAC000025,2013-10-02,5.550999999999999
MAC000025,2013-10-03,5.4580001000000005
MAC000025,2013-10-04,5.282999999999998
MAC000025,2013-10-05,5.167999999999998
MAC000025,2013-10-06,5.483
MAC000025,2013-10-07,6.307999999999999
MAC000025,2013-10-08,4.661999999999998
MAC000025,2013-10-09,4.766999999999999
MAC000025,2013-10-10,4.414
MAC000025,2013-10-11,5.065000000000001
MAC000025,2013-10-12,5.3549999999999995
MAC000025,2013-10-13,5.687
MAC000025,2013-10-14,4.972000000000001
MAC000025,2013-10-15,2.2739999999999996
MAC000025,2013-10-16,5.249999999999999
MAC000025,2013-10-17,4.998000000000001
MAC000025,2013-10-18,5.548
MAC000025,2013-10-19,4.9830001
MAC000025,2013-10-20,4.584999999999998
MAC000025,2013-10-21,5.296
MAC000025,2013-10-22,4.764000100000001
MAC000025,2013-10-23,5.6370001
MAC000025,2013-10-24,4.663999999999999
MAC000025,2013-10-25,4.841000000000001
MAC000025,2013-10-26,5.422999999999999
MAC000025,2013-10-27,4.768999999999999
MAC000025,2013-10-28,5.062000000000002
MAC000025,2013-10-29,4.101999999999999
MAC000025,2013-10-30,5.04
MAC000025,2013-10-31,4.294999999999999
MAC000025,2013-11-01,5.329000000000001
MAC000025,2013-11-02,6.063
MAC000025,2013-11-03,4.5940001
MAC000025,2013-11-04,5.432999899999998
MAC000025,2013-11-05,5.0360001
MAC000025,2013-11-06,5.3299997999999995
MAC000025,2013-11-07,5.007000000000001
MAC000025,2013-11-08,5.88
MAC000025,2013-11-09,5.349000000000001
MAC000025,2013-11-10,4.887
MAC000025,2013-11-11,5.524
MAC000025,2013-11-12,5.817
MAC000025,2013-11-13,5.103999899999999
MAC000025,2013-11-14,4.974999999999998
MAC000025,2013-11-15,4.793999999999999
MAC000025,2013-11-16,5.159
MAC000025,2013-11-17,4.8340000000000005
MAC000025,2013-11-18,5.229999799999997
MAC000025,2013-11-19,2.9379999999999997
MAC000025,2013-11-20,5.218000099999999
MAC000025,2013-11-21,4.768999999999999
MAC000025,2013-11-22,4.7589999999999995
MAC000025,2013-11-23,5.307999899999999
MAC000025,2013-11-24,4.561
MAC000025,2013-11-25,4.3409999
MAC000025,2013-11-26,6.221999999999998
MAC000025,2013-11-27,4.671999999999997
MAC000025,2013-11-28,5.106999999999999
MAC000025,2013-11-29,4.758
MAC000025,2013-11-30,4.1819999999999995
MAC000025,2013-12-01,4.851999999999999
MAC000025,2013-12-02,5.404999900000002
MAC000025,2013-12-03,3.075999999999999
MAC000025,2013-12-04,5.1049999999999995
MAC000025,2013-12-05,4.494999999999999
MAC000025,2013-12-06,2.4300000000000006
MAC000025,2013-12-07,4.5719999
MAC000025,2013-12-08,4.158000100000001
MAC000025,2013-12-09,4.741999999999999
MAC000025,2013-12-10,4.573000000000001
MAC000025,2013-12-11,5.117
MAC000025,2013-12-12,5.3049998999999985
MAC000025,2013-12-13,2.0119999999999987
MAC000025,2013-12-14,0.6690000000000004
MAC000025,2013-12-15,1.2409999999999999
MAC000025,2013-12-16,5.0409999999999995
MAC000025,2013-12-17,4.813999999999999
MAC000025,2013-12-18,4.441000000000001
MAC000025,2013-12-19,5.240999999999999
MAC000025,2013-12-20,5.229
MAC000025,2013-12-21,4.990000100000001
MAC000025,2013-12-22,5.975
MAC000025,2013-12-23,5.165999999999999
MAC000025,2013-12-24,2.6969999999999996
MAC000025,2013-12-25,0.6880000000000004
MAC000025,2013-12-26,4.4099999999999975
MAC000025,2013-12-27,5.530999999999999
MAC000025,2013-12-28,4.809000000000001
MAC000025,2013-12-29,6.124999999999999
MAC000025,2013-12-30,5.231
MAC000025,2013-12-31,5.8890001000000005
MAC000026,2012-01-01,6.690000000000003
MAC000026,2012-01-02,6.728999999999999
MAC000026,2012-01-03,10.386000000000001
MAC000026,2012-01-04,10.134
MAC000026,2012-01-05,7.714999999999998
MAC000026,2012-01-06,6.33
MAC000026,2012-01-07,6.2540000000000004
MAC000026,2012-01-08,6.413
MAC000026,2012-01-09,6.539
MAC000026,2012-01-10,10.928999999999998
MAC000026,2012-01-11,9.926000000000002
MAC000026,2012-01-12,8.09
MAC000026,2012-01-13,9.18
MAC000026,2012-01-14,6.4510000000000005
MAC000026,2012-01-15,6.378000000000001
MAC000026,2012-01-16,7.433999999999999
MAC000026,2012-01-17,11.280000000000005
MAC000026,2012-01-18,9.298000000000004
MAC000026,2012-01-19,15.910000000000002
MAC000026,2012-01-20,15.740000099999996
MAC000026,2012-01-21,9.615999999999998
MAC000026,2012-01-22,11.542
MAC000026,2012-01-23,18.598
MAC000026,2012-01-24,18.428
MAC000026,2012-01-25,19.764
MAC000026,2012-01-26,18.397
MAC000026,2012-01-27,12.956000000000001
MAC000026,2012-01-28,7.452000000000002
MAC000026,2012-01-29,7.0340000000000025
MAC000026,2012-01-30,16.59700000000001
MAC000026,2012-01-31,19.532
MAC000026,2012-02-01,20.774
MAC000026,2012-02-02,19.668
MAC000026,2012-02-03,14.494000000000002
MAC000026,2012-02-04,9.966
MAC000026,2012-02-05,7.038000000000001
MAC000026,2012-02-06,13.654
MAC000026,2012-02-07,21.696000000000005
MAC000026,2012-02-08,18.608
MAC000026,2012-02-09,21.964000099999996
MAC000026,2012-02-10,10.738999999999997
MAC000026,2012-02-11,7.344000000000001
MAC000026,2012-02-12,15.61
MAC000026,2012-02-13,33.16900020000001
MAC000026,2012-02-14,27.624
MAC000026,2012-02-15,25.584
MAC000026,2012-02-16,13.762999999999995
MAC000026,2012-02-17,10.746000000000004
MAC000026,2012-02-18,7.495000000000001
MAC000026,2012-02-19,6.960000000000002
MAC000026,2012-02-20,8.251999999999999
MAC000026,2012-02-21,14.397000099999996
MAC000026,2012-02-22,8.373999999999999
MAC000026,2012-02-23,8.058000000000002
MAC000026,2012-02-24,9.960000000000003
MAC000026,2012-02-25,7.482
MAC000026,2012-02-26,7.312999999999999
MAC000026,2012-02-27,8.564
MAC000026,2012-02-28,8.172000000000002
MAC000026,2012-02-29,9.264999999999999
MAC000026,2012-03-01,8.661999999999999
MAC000026,2012-03-02,8.649000000000001
MAC000026,2012-03-03,7.389999999999999
MAC000026,2012-03-04,7.236000000000001
MAC000026,2012-03-05,8.131
MAC000026,2012-03-06,8.042999999999996
MAC000026,2012-03-07,14.806999999999999
MAC000026,2012-03-08,18.362999800000004
MAC000026,2012-03-09,12.933999999999996
MAC000026,2012-03-10,7.629
MAC000026,2012-03-11,10.842999999999998
MAC000026,2012-03-12,17.6599999
MAC000026,2012-03-13,19.879000099999995
MAC000026,2012-03-14,16.997
MAC000026,2012-03-15,16.904999999999998
MAC000026,2012-03-16,16.006000000000004
MAC000026,2012-03-17,9.381
MAC000026,2012-03-18,7.607999999999999
MAC000026,2012-03-19,17.474000100000005
MAC000026,2012-03-20,15.774999999999999
MAC000026,2012-03-21,29.538999999999998
MAC000026,2012-03-22,31.066999899999992
MAC000026,2012-03-23,31.7779999
MAC000026,2012-03-24,7.872
MAC000026,2012-03-25,7.708000000000001
MAC000026,2012-03-26,32.908999900000005
MAC000026,2012-03-27,18.903999900000002
MAC000026,2012-03-28,19.5720001
MAC000026,2012-03-29,15.41
MAC000026,2012-03-30,12.5050001
MAC000026,2012-03-31,7.246999999999997
MAC000026,2012-04-01,7.204000000000001
MAC000026,2012-04-02,14.520000000000001
MAC000026,2012-04-03,17.307000000000006
MAC000026,2012-04-04,11.950000000000001
MAC000026,2012-04-05,20.142000100000008
MAC000026,2012-04-06,12.093000000000004
MAC000026,2012-04-07,8.270999999999999
MAC000026,2012-04-08,8.181999999999999
MAC000026,2012-04-09,8.49
MAC000026,2012-04-10,14.369000000000005
MAC000026,2012-04-11,19.067
MAC000026,2012-04-12,13.612000000000002
MAC000026,2012-04-13,13.769000000000002
MAC000026,2012-04-14,11.042000000000002
MAC000026,2012-04-15,18.424000000000003
MAC000026,2012-04-16,22.3660002
MAC000026,2012-04-17,23.675999899999994
MAC000026,2012-04-18,19.003000000000004
MAC000026,2012-04-19,13.161000000000003
MAC000026,2012-04-20,11.87
MAC000026,2012-04-21,7.376
MAC000026,2012-04-22,7.348
MAC000026,2012-04-23,14.151000099999997
MAC000026,2012-04-24,11.095999999999998
MAC000026,2012-04-25,12.249999999999995
MAC000026,2012-04-26,11.709000000000001
MAC000026,2012-04-27,13.668000000000003
MAC000026,2012-04-28,7.265
MAC000026,2012-04-29,7.1949999999999985
MAC000026,2012-04-30,15.860999999999999
MAC000026,2012-05-01,17.639000000000003
MAC000026,2012-05-02,17.861999999999995
MAC000026,2012-05-03,14.508999999999997
MAC000026,2012-05-04,14.423000100000001
MAC000026,2012-05-05,8.935999999999998
MAC000026,2012-05-06,7.6910000000000025
MAC000026,2012-05-07,11.269000000000002
MAC000026,2012-05-08,19.713000000000008
MAC000026,2012-05-09,14.411999999999997
MAC000026,2012-05-10,10.864999899999999
MAC000026,2012-05-11,9.111
MAC000026,2012-05-12,7.280999999999997
MAC000026,2012-05-13,7.353
MAC000026,2012-05-14,8.385
MAC000026,2012-05-15,7.418999999999999
MAC000026,2012-05-16,7.364999999999997
MAC000026,2012-05-17,12.101000000000003
MAC000026,2012-05-18,15.925999999999993
MAC000026,2012-05-19,7.665
MAC000026,2012-05-20,11.027999999999997
MAC000026,2012-05-21,18.549999999999997
MAC000026,2012-05-22,14.934000000000001
MAC000026,2012-05-23,13.245000000000001
MAC000026,2012-05-24,11.258
MAC000026,2012-05-25,10.79
MAC000026,2012-05-26,8.053999999999998
MAC000026,2012-05-27,8.198999999999998
MAC000026,2012-05-28,10.013
MAC000026,2012-05-29,19.506999999999994
MAC000026,2012-05-30,15.275000000000002
MAC000026,2012-05-31,14.846999999999998
MAC000026,2012-06-01,11.748
MAC000026,2012-06-02,12.237
MAC000026,2012-06-03,9.395000000000001
MAC000026,2012-06-04,7.313000000000002
MAC000026,2012-06-05,7.205
MAC000026,2012-06-06,15.395
MAC000026,2012-06-07,18.890000000000008
MAC000026,2012-06-08,12.840000000000002
MAC000026,2012-06-09,7.112
MAC000026,2012-06-10,9.8
MAC000026,2012-06-11,21.973000000000006
MAC000026,2012-06-12,13.537000000000003
MAC000026,2012-06-13,15.566000100000004
MAC000026,2012-06-14,10.284
MAC000026,2012-06-15,13.948
MAC000026,2012-06-16,10.645000099999995
MAC000026,2012-06-17,7.680999999999997
MAC000026,2012-06-18,19.812
MAC000026,2012-06-19,12.320999999999998
MAC000026,2012-06-20,10.612
MAC000026,2012-06-21,11.233999899999999
MAC000026,2012-06-22,9.245999999999997
MAC000026,2012-06-23,7.087999999999999
MAC000026,2012-06-24,7.147999999999999
MAC000026,2012-06-25,7.567999999999998
MAC000026,2012-06-26,7.591999999999999
MAC000026,2012-06-27,12.686000100000003
MAC000026,2012-06-28,14.574
MAC000026,2012-06-29,10.726
MAC000026,2012-06-30,7.570999999999998
MAC000026,2012-07-01,8.995999999999999
MAC000026,2012-07-02,25.264999999999997
MAC000026,2012-07-03,12.641000000000004
MAC000026,2012-07-04,7.283000000000001
MAC000026,2012-07-05,7.243000000000002
MAC000026,2012-07-06,8.937000000000001
MAC000026,2012-07-07,7.209000000000001
MAC000026,2012-07-08,7.144
MAC000026,2012-07-09,8.879
MAC000026,2012-07-10,11.967000000000002
MAC000026,2012-07-11,9.809999999999999
MAC000026,2012-07-12,8.471000000000002
MAC000026,2012-07-13,7.882999999999999
MAC000026,2012-07-14,7.096999999999998
MAC000026,2012-07-15,8.229000000000001
MAC000026,2012-07-16,20.366000000000003
MAC000026,2012-07-17,13.630999999999993
MAC000026,2012-07-18,9.810999999999996
MAC000026,2012-07-19,8.542000000000003
MAC000026,2012-07-20,9.68
MAC000026,2012-07-21,7.195000000000001
MAC000026,2012-07-22,9.196
MAC000026,2012-07-23,18.014000100000004
MAC000026,2012-07-24,15.85
MAC000026,2012-07-25,15.501999899999994
MAC000026,2012-07-26,11.277
MAC000026,2012-07-27,8.262999999999998
MAC000026,2012-07-28,7.302000000000001
MAC000026,2012-07-29,8.663
MAC000026,2012-07-30,17.8670001
MAC000026,2012-07-31,13.197
MAC000026,2012-08-01,11.592000100000002
MAC000026,2012-08-02,9.035000000000002
MAC000026,2012-08-03,7.978
MAC000026,2012-08-04,7.176000000000002
MAC000026,2012-08-05,7.1789999999999985
MAC000026,2012-08-06,7.275999999999999
MAC000026,2012-08-07,7.237000000000001
MAC000026,2012-08-08,7.275000000000002
MAC000026,2012-08-09,7.260999999999998
MAC000026,2012-08-10,7.281
MAC000026,2012-08-11,7.1910000000000025
MAC000026,2012-08-12,7.2059999999999995
MAC000026,2012-08-13,7.584
MAC000026,2012-08-14,7.631
MAC000026,2012-08-15,8.033999999999999
MAC000026,2012-08-16,7.425999999999999
MAC000026,2012-08-17,8.261999999999999
MAC000026,2012-08-18,7.401
MAC000026,2012-08-19,7.316999999999998
MAC000026,2012-08-20,8.099
MAC000026,2012-08-21,9.071000000000002
MAC000026,2012-08-22,8.265999999999996
MAC000026,2012-08-23,7.382000000000001
MAC000026,2012-08-24,7.3420000000000005
MAC000026,2012-08-25,7.251000000000001
MAC000026,2012-08-26,7.225999999999999
MAC000026,2012-08-27,7.323999999999999
MAC000026,2012-08-28,11.275000000000002
MAC000026,2012-08-29,19.330999899999995
MAC000026,2012-08-30,11.641
MAC000026,2012-08-31,10.688999999999998
MAC000026,2012-09-01,7.414999999999999
MAC000026,2012-09-02,8.85
MAC000026,2012-09-03,19.509999999999998
MAC000026,2012-09-04,16.179999999999996
MAC000026,2012-09-05,14.127
MAC000026,2012-09-06,13.09
MAC000026,2012-09-07,11.187999999999997
MAC000026,2012-09-08,9.970999999999998
MAC000026,2012-09-09,9.394000000000002
MAC000026,2012-09-10,15.547000000000002
MAC000026,2012-09-11,16.046
MAC000026,2012-09-12,17.752
MAC000026,2012-09-13,15.287999999999998
MAC000026,2012-09-14,18.215000000000007
MAC000026,2012-09-15,14.453999999999999
MAC000026,2012-09-16,14.422
MAC000026,2012-09-17,21.822999900000006
MAC000026,2012-09-18,17.128999999999994
MAC000026,2012-09-19,16.758
MAC000026,2012-09-20,17.746000000000006
MAC000026,2012-09-21,10.410000000000002
MAC000026,2012-09-22,7.493
MAC000026,2012-09-23,11.382000000000001
MAC000026,2012-09-24,21.85999999999999
MAC000026,2012-09-25,18.358
MAC000026,2012-09-26,16.383
MAC000026,2012-09-27,17.299999999999994
MAC000026,2012-09-28,10.722999999999999
MAC000026,2012-09-29,7.489000000000001
MAC000026,2012-09-30,7.471000000000001
MAC000026,2012-10-01,19.8540001
MAC000026,2012-10-02,16.351999999999997
MAC000026,2012-10-03,17.318000000000005
MAC000026,2012-10-04,18.069
MAC000026,2012-10-05,10.717000000000002
MAC000026,2012-10-06,7.453999999999998
MAC000026,2012-10-07,11.32
MAC000026,2012-10-08,20.6239999
MAC000026,2012-10-09,17.367
MAC000026,2012-10-10,15.779000000000002
MAC000026,2012-10-11,19.267999999999997
MAC000026,2012-10-12,22.480999999999998
MAC000026,2012-10-13,9.385000000000002
MAC000026,2012-10-14,7.506999999999998
MAC000026,2012-10-15,16.0140001
MAC000026,2012-10-16,18.574
MAC000026,2012-10-17,16.471000000000004
MAC000026,2012-10-18,15.672999999999998
MAC000026,2012-10-19,12.014000000000001
MAC000026,2012-10-20,7.5699999999999985
MAC000026,2012-10-21,11.733000000000002
MAC000026,2012-10-22,22.186000200000002
MAC000026,2012-10-23,16.231000000000005
MAC000026,2012-10-24,16.813
MAC000026,2012-10-25,17.338999800000003
MAC000026,2012-10-26,10.277999999999999
MAC000026,2012-10-27,7.400000000000001
MAC000026,2012-10-28,10.222000000000003
MAC000026,2012-10-29,25.114000100000005
MAC000026,2012-10-30,16.3760001
MAC000026,2012-10-31,17.0000001
MAC000026,2012-11-01,18.058000099999994
MAC000026,2012-11-02,12.4260001
MAC000026,2012-11-03,7.119999999999997
MAC000026,2012-11-04,6.689000000000003
MAC000026,2012-11-05,6.6690000000000005
MAC000026,2012-11-06,14.592000100000003
MAC000026,2012-11-07,11.619999999999994
MAC000026,2012-11-08,10.421
MAC000026,2012-11-09,8.459
MAC000026,2012-11-10,10.969999999999999
MAC000026,2012-11-11,16.351
MAC000026,2012-11-12,22.703000099999997
MAC000026,2012-11-13,18.047999999999995
MAC000026,2012-11-14,19.97799999999999
MAC000026,2012-11-15,12.805999999999997
MAC000026,2012-11-16,19.01
MAC000026,2012-11-17,19.738
MAC000026,2012-11-18,18.325
MAC000026,2012-11-19,22.534
MAC000026,2012-11-20,16.965
MAC000026,2012-11-21,16.754
MAC000026,2012-11-22,19.753
MAC000026,2012-11-23,18.61
MAC000026,2012-11-24,13.967000000000002
MAC000026,2012-11-25,17.219
MAC000026,2012-11-26,14.357000000000003
MAC000026,2012-11-27,18.902999999999995
MAC000026,2012-11-28,20.600999999999996
MAC000026,2012-11-29,20.616999999999997
MAC000026,2012-11-30,18.224000000000004
MAC000026,2012-12-01,17.282999999999998
MAC000026,2012-12-02,15.909
MAC000026,2012-12-03,21.944999999999993
MAC000026,2012-12-04,18.6350001
MAC000026,2012-12-05,19.975
MAC000026,2012-12-06,21.668000100000004
MAC000026,2012-12-07,25.029999999999994
MAC000026,2012-12-08,10.148000000000001
MAC000026,2012-12-09,12.066000000000003
MAC000026,2012-12-10,22.9170001
MAC000026,2012-12-11,34.447
MAC000026,2012-12-12,19.402000000000008
MAC000026,2012-12-13,13.132
MAC000026,2012-12-14,14.5669999
MAC000026,2012-12-15,7.219
MAC000026,2012-12-16,8.096
MAC000026,2012-12-17,10.601999999999997
MAC000026,2012-12-18,10.5260001
MAC000026,2012-12-19,9.552999999999999
MAC000026,2012-12-20,7.451000000000001
MAC000026,2012-12-21,8.939000000000002
MAC000026,2012-12-22,7.207
MAC000026,2012-12-23,8.037
MAC000026,2012-12-24,7.411999999999999
