ACORN_Category,DateOnly,EC_Sum,EC_Mean,EC_Count
Urban Adversity,2012-04-30,3085.051000099999,7.542911980684594,409
Urban Adversity,2012-05-01,3112.8650011,7.290081969789227,427
Urban Adversity,2012-05-02,3243.103999599999,7.353977323356007,441
Urban Adversity,2012-05-03,3573.8359982000025,7.8202100617067885,457
Urban Adversity,2012-05-04,3548.456999099999,7.5660063946695075,469
Urban Adversity,2012-05-05,3808.3320003999975,8.017541053473678,475
Urban Adversity,2012-05-06,3949.0759992000003,8.27898532327044,477
Urban Adversity,2012-05-07,3832.5589990000008,8.051594535714287,476
Urban Adversity,2012-05-08,3653.0350003999974,7.379868687676763,495
Urban Adversity,2012-05-09,3800.7080001,7.408787524561403,513
Urban Adversity,2012-05-10,3867.4470005000026,7.38062404675573,524
Urban Adversity,2012-05-11,3789.4490012000006,6.978727442357275,543
Urban Adversity,2012-05-12,4117.1700002000025,7.526819013162711,547
Urban Adversity,2012-05-13,4268.303999799997,7.78887591204379,548
Urban Adversity,2012-05-14,4235.719000600002,7.457251761619721,568
Urban Adversity,2012-05-15,4332.650001499998,7.393600685153581,586
Urban Adversity,2012-05-16,3753.395000000001,7.218067307692309,520
Urban Adversity,2012-05-17,4496.124999100001,7.240136874557168,621
Urban Adversity,2012-05-18,4609.712999,7.124749612055642,647
Urban Adversity,2012-05-19,4739.309999700003,7.268880367638041,652
Urban Adversity,2012-05-20,5105.123000400005,7.829943252147247,652
Urban Adversity,2012-05-21,4741.792998700006,7.087881911360248,669
Urban Adversity,2012-05-22,4514.802000099997,6.60058771944444,684
Urban Adversity,2012-05-23,4539.9739983,6.532336688201439,695
Urban Adversity,2012-05-24,4518.375000300004,6.427275960597445,703
Urban Adversity,2012-05-25,4619.054000600004,6.514885755430188,709
Urban Adversity,2012-05-26,4787.542000200003,6.724075842977532,712
Urban Adversity,2012-05-27,4989.800999400007,7.018004218565411,711
Urban Adversity,2012-05-28,4714.573000999999,6.58459916340782,716
Urban Adversity,2012-05-29,4749.6630006999985,6.551259311310343,725
Urban Adversity,2012-05-30,4810.3749991,6.544727889931973,735
Urban Adversity,2012-05-31,4882.416000799996,6.518579440320422,749
Urban Adversity,2012-06-01,4859.529999499999,6.47074567177097,751
Urban Adversity,2012-06-02,5207.349999000004,6.86080368774704,759
Urban Adversity,2012-06-03,5524.129000000003,7.287769129287603,758
Urban Adversity,2012-06-04,5223.199999500004,6.881686428853761,759
