ACORN_Category,DateOnly,EC_Sum,EC_Mean,EC_Count
Affluent Achievers,2012-01-01,346.26799930000004,20.368705841176475,17
Affluent Achievers,2012-01-02,317.4240001,18.672000005882353,17
Affluent Achievers,2012-01-03,308.5849995,18.152058794117647,17
Affluent Achievers,2012-01-04,324.71100000000007,18.039500000000004,18
Affluent Achievers,2012-01-05,305.1580001,16.953222227777776,18
Affluent Achievers,2012-01-06,288.68999970000004,16.03833331666667,18
Affluent Achievers,2012-01-07,256.25199990000004,15.07364705294118,17
Affluent Achievers,2012-01-08,307.78300060000004,17.09905558888889,18
Affluent Achievers,2012-01-09,289.3709998,16.076166655555554,18
Affluent Achievers,2012-01-10,287.8210001,15.990055561111111,18
Affluent Achievers,2012-01-11,266.4480004,14.80266668888889,18
Affluent Achievers,2012-01-12,296.9910006,16.499500033333334,18
Affluent Achievers,2012-01-13,265.5340001,14.751888894444445,18
Affluent Achievers,2012-01-14,332.2150001,18.456388894444444,18
Affluent Achievers,2012-01-15,332.3279994,18.462666633333335,18
Affluent Achievers,2012-01-16,302.4090003,16.800500016666668,18
Affluent Achievers,2012-01-17,325.65499980000004,17.13973683157895,19
Affluent Achievers,2012-01-18,289.0420002999999,15.212736857894733,19
Affluent Achievers,2012-01-19,308.3809996,15.41904998,20
Affluent Achievers,2012-01-20,311.22400000000005,15.561200000000003,20
Affluent Achievers,2012-01-21,348.434,16.59209523809524,21
Affluent Achievers,2012-01-22,404.82599980000003,20.24129999,20
Affluent Achievers,2012-01-23,406.9570003,19.378904776190478,21
Affluent Achievers,2012-01-24,330.6759998,14.377217382608695,23
Affluent Achievers,2012-01-25,346.1149999,15.048478256521738,23
Affluent Achievers,2012-01-26,345.3979995,15.017304326086958,23
Affluent Achievers,2012-01-27,354.30299950000006,14.172119980000002,25
Affluent Achievers,2012-01-28,445.02000000000004,17.116153846153846,26
Affluent Achievers,2012-01-29,439.0060001,16.88484615769231,26
Affluent Achievers,2012-01-30,411.7439996,15.836307676923077,26
Affluent Achievers,2012-01-31,410.11000049999996,15.773461557692306,26
Affluent Achievers,2012-02-01,424.1939994,15.710888866666666,27
Affluent Achievers,2012-02-02,442.23300070000005,15.794035739285716,28
Affluent Achievers,2012-02-03,444.699001,15.88210717857143,28
Affluent Achievers,2012-02-04,463.84500030000004,16.565892867857144,28
Affluent Achievers,2012-02-05,528.9090009,18.889607175000002,28
Affluent Achievers,2012-02-06,453.8739994,16.209785692857142,28
Affluent Achievers,2012-02-07,423.10900009999995,15.11103571785714,28
Affluent Achievers,2012-02-08,417.5809999,15.46596295925926,27
Affluent Achievers,2012-02-09,437.5999999999999,15.628571428571425,28
Affluent Achievers,2012-02-10,476.05299970000004,17.00189284642857,28
Affluent Achievers,2012-02-11,494.7369992,17.059896524137933,29
Affluent Achievers,2012-02-12,526.8100005,18.814642875,28
Affluent Achievers,2012-02-13,463.558,15.984758620689655,29
Affluent Achievers,2012-02-14,416.10000020000007,14.34827586896552,29
Affluent Achievers,2012-02-15,432.1889999,14.903068962068966,29
Affluent Achievers,2012-02-16,431.03400060000007,14.863241400000003,29
Affluent Achievers,2012-02-17,439.62399969999996,14.654133323333332,30
Affluent Achievers,2012-02-18,444.11499990000004,14.803833330000002,30
Affluent Achievers,2012-02-19,528.9400004,17.63133334666667,30
Affluent Achievers,2012-02-20,447.3690003,14.91230001,30
Affluent Achievers,2012-02-21,418.39799990000006,13.946599996666668,30
Affluent Achievers,2012-02-22,418.2550004,13.941833346666666,30
Affluent Achievers,2012-02-23,407.9350003999999,13.597833346666665,30
Affluent Achievers,2012-02-24,386.0890004,12.869633346666665,30
Affluent Achievers,2012-02-25,436.34899959999996,14.544966653333331,30
Affluent Achievers,2012-02-26,477.8720002,15.929066673333333,30
Affluent Achievers,2012-02-27,454.63200009999997,15.154400003333333,30
Affluent Achievers,2012-02-28,470.82299950000004,15.187838693548388,31
Affluent Achievers,2012-02-29,472.2979999,15.235419351612903,31
Affluent Achievers,2012-03-01,483.98000030000003,15.124375009375001,32
Affluent Achievers,2012-03-02,520.4999995000001,16.265624984375002,32
Affluent Achievers,2012-03-03,550.2530001,17.195406253125,32
Affluent Achievers,2012-03-04,611.3430005,19.104468765625,32
Affluent Achievers,2012-03-05,526.8869993000001,16.465218728125002,32
Affluent Achievers,2012-03-06,528.274,16.5085625,32
Affluent Achievers,2012-03-07,520.2249999,15.764393936363634,33
Affluent Achievers,2012-03-08,513.1869998000001,15.551121206060609,33
Affluent Achievers,2012-03-09,528.7959999999999,15.552823529411762,34
Affluent Achievers,2012-03-10,555.4560001,16.336941179411763,34
Affluent Achievers,2012-03-11,598.3330001000002,17.598029414705888,34
Affluent Achievers,2012-03-12,566.6599999000001,16.66647058529412,34
Affluent Achievers,2012-03-13,554.8470001,15.85277143142857,35
Affluent Achievers,2012-03-14,540.2389992000001,15.00663886666667,36
Affluent Achievers,2012-03-15,567.5800001,15.340000002702704,37
Affluent Achievers,2012-03-16,591.3969993000001,15.983702683783786,37
Affluent Achievers,2012-03-17,669.9810008,16.341000019512194,41
Affluent Achievers,2012-03-18,681.4889994,17.474076907692307,39
Affluent Achievers,2012-03-19,591.3190000000001,14.782975000000002,40
Affluent Achievers,2012-03-20,644.4230004000001,14.320511120000003,45
Affluent Achievers,2012-03-21,660.8579998,13.767874995833333,48
Affluent Achievers,2012-03-22,627.4299998,13.071458329166667,48
Affluent Achievers,2012-03-23,741.667,14.83334,50
Affluent Achievers,2012-03-24,759.2809999,14.601557690384615,52
Affluent Achievers,2012-03-25,797.4119996999999,15.334846148076922,52
Affluent Achievers,2012-03-26,730.1649999,14.041634613461538,52
Affluent Achievers,2012-03-27,719.4989998000001,13.836519226923079,52
Affluent Achievers,2012-03-28,699.0120001,13.188905662264151,53
Affluent Achievers,2012-03-29,737.5609999000001,13.916245281132078,53
Affluent Achievers,2012-03-30,690.1070005,14.377229177083334,48
Affluent Achievers,2012-03-31,782.5420017000001,14.764943428301889,53
Affluent Achievers,2012-04-01,774.3740006,15.183803933333333,51
Affluent Achievers,2012-04-02,744.6949989,14.050849035849057,53
Affluent Achievers,2012-04-03,811.1149997,15.020648142592593,54
Affluent Achievers,2012-04-04,832.3609996000001,15.414092585185188,54
Affluent Achievers,2012-04-05,821.7630002999999,14.94114546,55
Affluent Achievers,2012-04-06,839.971001,14.999482160714285,56
Affluent Achievers,2012-04-07,827.3490004000003,14.774089292857147,56
Affluent Achievers,2012-04-08,843.9970003,15.071375005357142,56
Affluent Achievers,2012-04-09,860.5899997000001,15.367678566071431,56
Affluent Achievers,2012-04-10,793.2570010000001,14.165303589285715,56
Affluent Achievers,2012-04-11,824.3140000000001,14.212310344827587,58
Affluent Achievers,2012-04-12,959.1400008,15.723606570491803,61
Affluent Achievers,2012-04-13,1045.9250011,16.091153863076922,65
Affluent Achievers,2012-04-14,988.4100004000001,14.975909096969698,66
Affluent Achievers,2012-04-15,1101.6320014,16.69139396060606,66
Affluent Achievers,2012-04-16,1044.5669996999998,15.82677272272727,66
Affluent Achievers,2012-04-17,1087.548,16.23205970149254,67
Affluent Achievers,2012-04-18,1169.255,16.239652777777778,72
Affluent Achievers,2012-04-19,1166.600999,15.980835602739726,73
Affluent Achievers,2012-04-20,1183.1479994000001,15.567736834210528,76
Affluent Achievers,2012-04-21,1118.5700007,14.340641034615386,78
Affluent Achievers,2012-04-22,1228.6929999999998,15.752474358974355,78
Affluent Achievers,2012-04-23,1265.9340007000003,16.22992308589744,78
Affluent Achievers,2012-04-24,1194.7850004000002,14.934812505000002,80
Affluent Achievers,2012-04-25,1301.8139999,15.684506022891567,83
Affluent Achievers,2012-04-26,1130.6589986000001,13.958753069135804,81
Affluent Achievers,2012-04-27,1232.5720004999998,14.167494258620687,87
Affluent Achievers,2012-04-28,1497.8490009000002,16.82976405505618,89
Affluent Achievers,2012-04-29,1501.4530004,16.870258431460673,89
Affluent Achievers,2012-04-30,1261.3499996000003,14.01499999555556,90
Affluent Achievers,2012-05-01,1244.6940013,13.529282622826088,92
Affluent Achievers,2012-05-02,1273.6829994000002,13.407189467368424,95
Affluent Achievers,2012-05-03,1351.8379999,14.081645832291668,96
Affluent Achievers,2012-05-04,1336.5720009,13.779092792783505,97
Affluent Achievers,2012-05-05,1420.2589992000003,14.641845352577322,97
Affluent Achievers,2012-05-06,1436.2180009999997,14.806371144329894,97
Affluent Achievers,2012-05-07,1425.8730000000003,14.69972164948454,97
Affluent Achievers,2012-05-08,1274.5520004,13.139711344329896,97
Affluent Achievers,2012-05-09,1319.4760006,13.602845367010309,97
Affluent Achievers,2012-05-10,1375.0809995,13.750809995,100
Affluent Achievers,2012-05-11,1264.553,12.520326732673269,101
Affluent Achievers,2012-05-12,1341.3680002,13.413680002000001,100
Affluent Achievers,2012-05-13,1468.2719994000004,13.85162263584906,106
Affluent Achievers,2012-05-14,1231.6660004999999,12.316660005,100
Affluent Achievers,2012-05-15,1509.9399994999999,14.244716976415093,106
Affluent Achievers,2012-05-16,1341.0369997999999,12.77178095047619,105
Affluent Achievers,2012-05-17,1405.4370008,13.25883963018868,106
Affluent Achievers,2012-05-18,1667.9000008000003,14.134745769491527,118
Affluent Achievers,2012-05-19,1592.8099995999999,13.273416663333332,120
Affluent Achievers,2012-05-20,1771.9850002,14.766541668333334,120
Affluent Achievers,2012-05-21,1648.4219989,13.736849990833333,120
Affluent Achievers,2012-05-22,1629.1030011000003,13.137927428225808,124
Affluent Achievers,2012-05-23,1534.4530007999997,11.89498450232558,129
Affluent Achievers,2012-05-24,1585.4990001000003,12.10304580229008,131
Affluent Achievers,2012-05-25,1336.8399992000002,12.043603596396398,111
Affluent Achievers,2012-05-26,1663.1540002000002,12.319659260740742,135
Affluent Achievers,2012-05-27,1849.6209993000002,13.600154406617648,136
Affluent Achievers,2012-05-28,1794.2740012,13.290918527407406,135
Affluent Achievers,2012-05-29,1688.209999,12.693308263157894,133
Affluent Achievers,2012-05-30,1824.1119999999994,12.66744444444444,144
Affluent Achievers,2012-05-31,1922.5790003000002,13.259165519310345,145
Affluent Achievers,2012-06-01,1985.7659993000002,13.508612240136056,147
Affluent Achievers,2012-06-02,2023.2990000000004,13.31117763157895,152
Affluent Achievers,2012-06-03,2352.8149996,15.479046050000001,152
Affluent Achievers,2012-06-04,2060.9639988999998,14.11619177328767,146
Affluent Achievers,2012-06-05,2288.4019995,15.055276312499998,152
Affluent Achievers,2012-06-06,2044.7309996000001,13.45217762894737,152
Affluent Achievers,2012-06-07,2141.5179992000003,13.905961033766236,154
Affluent Achievers,2012-06-08,2253.3250009999997,14.261550639240504,158
Affluent Achievers,2012-06-09,2212.1210001,13.91271069245283,159
Affluent Achievers,2012-06-10,2263.1379998,14.233572325786165,159
Affluent Achievers,2012-06-11,2505.2349990999996,15.855917715822782,158
Affluent Achievers,2012-06-12,2424.3210002,15.057894411180124,161
Affluent Achievers,2012-06-13,1833.7759997,13.385226275182482,137
Affluent Achievers,2012-06-14,1741.1990007,13.710228351968503,127
Affluent Achievers,2012-06-15,1613.9050001,13.338057852066116,121
Affluent Achievers,2012-06-16,1623.0690001,14.622243244144144,111
Affluent Achievers,2012-06-17,1955.5930000000003,14.703706766917296,133
Affluent Achievers,2012-06-18,2184.8480004999997,13.082922158682633,167
Affluent Achievers,2012-06-19,2139.222,12.658118343195268,169
Affluent Achievers,2012-06-20,2151.1970013,12.65410000764706,170
Affluent Achievers,2012-06-21,2287.7079995999998,13.457105879999999,170
Affluent Achievers,2012-06-22,2308.1080001,13.577105882941177,170
Affluent Achievers,2012-06-23,2286.7679995,13.611714282738095,168
Affluent Achievers,2012-06-24,2486.5310005,14.626652944117648,170
Affluent Achievers,2012-06-25,2158.3650002000004,12.696264707058825,170
Affluent Achievers,2012-06-26,2219.2869999000004,12.902831394767444,172
Affluent Achievers,2012-06-27,2219.9719987,12.982292390058479,171
Affluent Achievers,2012-06-28,2210.1690006,12.924964915789474,171
Affluent Achievers,2012-06-29,2175.9359999000008,12.577664739306362,173
Affluent Achievers,2012-06-30,2145.3800007,12.401040466473988,173
Affluent Achievers,2012-07-01,2332.5570007,13.482988443352601,173
Affluent Achievers,2012-07-02,2361.9899999,13.812807016959065,171
Affluent Achievers,2012-07-03,2362.1000007,13.733139538953488,172
Affluent Achievers,2012-07-04,2226.4520001,12.869664740462428,173
Affluent Achievers,2012-07-05,2197.9939991,12.632149420114944,174
Affluent Achievers,2012-07-06,2225.4810007,12.57333898700565,177
Affluent Achievers,2012-07-07,2312.7349990000002,12.848527772222223,180
Affluent Achievers,2012-07-08,2541.8630006,13.966280223076922,182
Affluent Achievers,2012-07-09,2336.7399996999998,12.98188888722222,180
Affluent Achievers,2012-07-10,2349.5339998000004,12.769206520652176,184
Affluent Achievers,2012-07-11,2466.5249997,12.779922278238342,193
Affluent Achievers,2012-07-12,2551.5559991,13.08490255948718,195
Affluent Achievers,2012-07-13,2512.7989992,12.820403057142856,196
Affluent Achievers,2012-07-14,2725.5980003,13.765646466161616,198
Affluent Achievers,2012-07-15,2749.1600009,13.677412939800995,201
Affluent Achievers,2012-07-16,2700.0110013,13.989694307253885,193
Affluent Achievers,2012-07-17,2671.0490006,13.157876850246305,203
Affluent Achievers,2012-07-18,2628.8970000000004,13.014341584158418,202
Affluent Achievers,2012-07-19,2691.4660004000007,13.25845320394089,203
Affluent Achievers,2012-07-20,2577.391,13.285520618556701,194
Affluent Achievers,2012-07-21,2626.3789997000003,13.001876236138616,202
Affluent Achievers,2012-07-22,2649.7359979000003,13.052886689162563,203
Affluent Achievers,2012-07-23,2556.7459999000002,12.59480788128079,203
Affluent Achievers,2012-07-24,2462.6270003,12.437510102525252,198
Affluent Achievers,2012-07-25,2506.7120001000003,12.409465347029704,202
Affluent Achievers,2012-07-26,2518.2920006,12.405379313300493,203
Affluent Achievers,2012-07-27,2662.7130002999997,13.116812809359605,203
Affluent Achievers,2012-07-28,2632.2690001,13.031034653960397,202
Affluent Achievers,2012-07-29,2860.741997100001,14.092325108867,203
Affluent Achievers,2012-07-30,2633.7270018,12.974024639408867,203
Affluent Achievers,2012-07-31,2760.9839997000004,13.66823762227723,202
Affluent Achievers,2012-08-01,2636.0630004000004,12.98553202167488,203
Affluent Achievers,2012-08-02,2656.6470002000005,13.086931035467982,203
Affluent Achievers,2012-08-03,2636.1259989,12.9858423591133,203
Affluent Achievers,2012-08-04,2634.0589997,13.039896038118814,202
Affluent Achievers,2012-08-05,2840.9550011999995,13.994852222660096,203
Affluent Achievers,2012-08-06,2740.3389998000007,13.433034312745102,204
Affluent Achievers,2012-08-07,2790.0210007999995,13.67657353333333,204
Affluent Achievers,2012-08-08,2638.2460002000003,12.932578432352942,204
Affluent Achievers,2012-08-09,2532.2610000000004,12.535945544554458,202
Affluent Achievers,2012-08-10,2593.5590001,12.83940099059406,202
Affluent Achievers,2012-08-11,2622.0209998000005,12.85304411666667,204
Affluent Achievers,2012-08-12,2668.6519998000003,13.146068964532022,203
Affluent Achievers,2012-08-13,2701.8520006999997,13.309615766995073,203
Affluent Achievers,2012-08-14,2640.3130013,12.942710790686274,204
Affluent Achievers,2012-08-15,2644.3529997,13.026369456650247,203
Affluent Achievers,2012-08-16,2563.0509993999995,12.563975487254899,204
Affluent Achievers,2012-08-17,2511.6010006999995,12.311769611274508,204
Affluent Achievers,2012-08-18,2540.6590002999997,12.767130654773867,199
Affluent Achievers,2012-08-19,2599.7639988000005,13.13012120606061,198
Affluent Achievers,2012-08-20,2582.6829981,12.9134149905,200
Affluent Achievers,2012-08-21,2613.9580009,12.876640398522168,203
Affluent Achievers,2012-08-22,2530.5609992,12.465817730049261,203
Affluent Achievers,2012-08-23,2660.0040015,13.103467987684729,203
Affluent Achievers,2012-08-24,2666.6630007999997,13.07187745490196,204
Affluent Achievers,2012-08-25,2693.2269994000003,13.26712807586207,203
Affluent Achievers,2012-08-26,2655.0960012,13.079290646305418,203
Affluent Achievers,2012-08-27,2766.9419997000005,13.563441175000003,204
Affluent Achievers,2012-08-28,2640.5739998000004,12.94399019509804,204
Affluent Achievers,2012-08-29,2736.362,13.546346534653466,202
Affluent Achievers,2012-08-30,2792.089000200001,13.822222773267331,202
Affluent Achievers,2012-08-31,2727.480999900001,13.370004901470592,204
Affluent Achievers,2012-09-01,2757.2579989000005,13.582551718719214,203
Affluent Achievers,2012-09-02,3016.9570000999997,14.861857143349752,203
Affluent Achievers,2012-09-03,2766.0579995999997,13.55910784117647,204
Affluent Achievers,2012-09-04,2728.8849996,13.644424998,200
Affluent Achievers,2012-09-05,2657.1709994000003,13.2197562159204,201
Affluent Achievers,2012-09-06,2694.8040002000002,13.209823530392159,204
Affluent Achievers,2012-09-07,2593.4950000999997,12.71321078480392,204
Affluent Achievers,2012-09-08,2692.2859989000003,13.197480386764708,204
Affluent Achievers,2012-09-09,2678.5070009999995,13.665852045918365,196
Affluent Achievers,2012-09-10,2882.2989982,14.128916657843137,204
Affluent Achievers,2012-09-11,2773.1339998999997,13.593794117156861,204
Affluent Achievers,2012-09-12,2743.0679993000003,13.446411761274511,204
Affluent Achievers,2012-09-13,2732.4429993000003,13.328990240487807,205
Affluent Achievers,2012-09-14,2816.8960005999998,13.608193239613525,207
Affluent Achievers,2012-09-15,2814.2940003,13.401400001428572,210
Affluent Achievers,2012-09-16,3081.6790006999995,14.674661908095235,210
Affluent Achievers,2012-09-17,2905.3040004,13.900976078468899,209
Affluent Achievers,2012-09-18,3011.1789991,13.812747702293578,218
Affluent Achievers,2012-09-19,3007.3309996000003,13.732105021004568,219
Affluent Achievers,2012-09-20,3028.7910001,13.767231818636363,220
Affluent Achievers,2012-09-21,3128.137999699999,13.964901784374996,224
Affluent Achievers,2012-09-22,3285.9599978000006,14.349170296069872,229
Affluent Achievers,2012-09-23,3868.8179996,16.968499998245612,228
Affluent Achievers,2012-09-24,3581.2420005,15.776396477973568,227
Affluent Achievers,2012-09-25,3374.2119997,14.799175437280702,228
Affluent Achievers,2012-09-26,3498.9260013,14.889046814042553,235
Affluent Achievers,2012-09-27,3546.0850009000005,14.77535417041667,240
Affluent Achievers,2012-09-28,3348.0550008000005,14.369334767381977,233
Affluent Achievers,2012-09-29,3597.9900013,14.625975615040652,246
Affluent Achievers,2012-09-30,3885.2750005,15.666431453629032,248
Affluent Achievers,2012-10-01,3819.8800004999994,15.340883536144576,249
Affluent Achievers,2012-10-02,3812.3779991000006,15.068687743478263,253
Affluent Achievers,2012-10-03,3845.096000400001,14.845930503474907,259
Affluent Achievers,2012-10-04,3861.1829993999995,14.908042468725867,259
Affluent Achievers,2012-10-05,4035.526001,15.344205326996198,263
Affluent Achievers,2012-10-06,3797.5900001,14.550153257088123,261
Affluent Achievers,2012-10-07,4153.9620001,15.734704545833335,264
Affluent Achievers,2012-10-08,4153.1280021,15.672181140000001,265
Affluent Achievers,2012-10-09,3995.4990006000007,14.853156136059482,269
Affluent Achievers,2012-10-10,4088.5340006999995,14.867396366181817,275
Affluent Achievers,2012-10-11,4282.6210002,15.460725632490973,277
Affluent Achievers,2012-10-12,4154.855999900001,14.838771428214288,280
Affluent Achievers,2012-10-13,4450.0240014,15.559524480419581,286
Affluent Achievers,2012-10-14,4704.492998300001,16.44927621783217,286
Affluent Achievers,2012-10-15,4449.532000900001,15.557804198951052,286
Affluent Achievers,2012-10-16,4279.4299975,14.910905914634148,287
Affluent Achievers,2012-10-17,4140.1820014,14.786364290714287,280
Affluent Achievers,2012-10-18,3522.1750001999994,14.088700000799998,250
Affluent Achievers,2012-10-19,4542.807999000001,15.29564982828283,297
Affluent Achievers,2012-10-20,4681.052999699999,15.398200656907893,304
Affluent Achievers,2012-10-21,4894.6729972,16.100898017105266,304
Affluent Achievers,2012-10-22,4679.2240009,15.392184213486841,304
Affluent Achievers,2012-10-23,4689.4449981,15.225470773051947,308
Affluent Achievers,2012-10-24,4674.455998,14.93436421086262,313
Affluent Achievers,2012-10-25,4696.9619982,15.006268364856231,313
Affluent Achievers,2012-10-26,5095.592000999999,15.973642636363634,319
Affluent Achievers,2012-10-27,5420.4710022,16.52582622621951,328
Affluent Achievers,2012-10-28,5620.293999899999,17.135042682621947,328
Affluent Achievers,2012-10-29,5296.7439991,16.197993881039757,327
Affluent Achievers,2012-10-30,5278.9050021,16.192960129141106,326
Affluent Achievers,2012-10-31,5384.6040015,16.41647561432927,328
Affluent Achievers,2012-11-01,5279.261998800001,16.14453210642202,327
Affluent Achievers,2012-11-02,5292.294999500002,16.23403374079755,326
Affluent Achievers,2012-11-03,5569.432997400001,16.97997865060976,328
Affluent Achievers,2012-11-04,6275.1910027,19.19018655259939,327
Affluent Achievers,2012-11-05,5537.478001699999,17.038393851384612,325
Affluent Achievers,2012-11-06,5537.9579991,16.884018289939025,328
Affluent Achievers,2012-11-07,5307.102997800001,16.229672776146792,327
Affluent Achievers,2012-11-08,5248.739000599999,16.149966155692304,325
Affluent Achievers,2012-11-09,5281.9000002,16.202147239877302,326
Affluent Achievers,2012-11-10,5498.003000799999,16.762204270731704,328
Affluent Achievers,2012-11-11,5814.098998,17.725911579268296,328
Affluent Achievers,2012-11-12,5482.660998999999,17.295460564668765,317
Affluent Achievers,2012-11-13,5126.535002299999,15.629679885060973,328
Affluent Achievers,2012-11-14,5153.6079975,15.712219504573172,328
Affluent Achievers,2012-11-15,5256.040996600001,16.024515233536587,328
Affluent Achievers,2012-11-16,5548.009999500001,16.96639143577982,327
Affluent Achievers,2012-11-17,5580.630998,17.01411889634146,328
Affluent Achievers,2012-11-18,5915.567001800001,18.035265249390246,328
Affluent Achievers,2012-11-19,5540.434999100001,16.89157011920732,328
Affluent Achievers,2012-11-20,5311.206997599999,16.242223234250762,327
Affluent Achievers,2012-11-21,5470.2289997,16.728529051070335,327
Affluent Achievers,2012-11-22,5315.485001400001,16.205746955487808,328
Affluent Achievers,2012-11-23,5266.7630003,16.305767802786377,323
Affluent Achievers,2012-11-24,6019.673002300001,18.352661592378052,328
Affluent Achievers,2012-11-25,5783.641002300001,17.63305183628049,328
Affluent Achievers,2012-11-26,5554.259999100001,16.98550458440367,327
Affluent Achievers,2012-11-27,5608.501,17.04711550151976,329
Affluent Achievers,2012-11-28,5715.1669981000005,17.42428962835366,328
Affluent Achievers,2012-11-29,5752.1350015,17.48369301367781,329
Affluent Achievers,2012-11-30,5808.777999000001,17.709689021341465,328
Affluent Achievers,2012-12-01,6276.5700022,19.077720371428573,329
Affluent Achievers,2012-12-02,6489.1789988,19.72394832462006,329
Affluent Achievers,2012-12-03,5972.833999400001,18.209859754268294,328
Affluent Achievers,2012-12-04,5771.090001200001,17.594786589024395,328
Affluent Achievers,2012-12-05,6019.1579957,18.635164073374614,323
Affluent Achievers,2012-12-06,6246.903999900003,19.045439024085375,328
Affluent Achievers,2012-12-07,6090.9800002,18.62685015351682,327
Affluent Achievers,2012-12-08,6162.425997400001,18.845339441590216,327
Affluent Achievers,2012-12-09,6175.763998600001,19.668038212101916,314
Affluent Achievers,2012-12-10,6181.813999600001,18.846993901219516,328
Affluent Achievers,2012-12-11,5559.8479997,18.975590442662117,293
Affluent Achievers,2012-12-12,5781.5240011,19.665047622789114,294
Affluent Achievers,2012-12-13,6648.185000200001,20.146015152121215,330
Affluent Achievers,2012-12-14,6440.814001000001,19.517618184848487,330
Affluent Achievers,2012-12-15,6062.0169998,18.369748484242425,330
Affluent Achievers,2012-12-16,5787.591,18.029878504672897,321
Affluent Achievers,2012-12-17,5934.905001200001,17.98456060969697,330
Affluent Achievers,2012-12-18,5801.645000900001,18.186974924451413,319
Affluent Achievers,2012-12-19,6083.952000599999,18.605357799999997,327
Affluent Achievers,2012-12-20,6004.0369986999995,18.417291407055213,326
Affluent Achievers,2012-12-21,5934.915000200001,18.03925531975684,329
Affluent Achievers,2012-12-22,6182.0630005,19.02173230923077,325
Affluent Achievers,2012-12-23,5759.5389976,18.168892736908518,317
Affluent Achievers,2012-12-24,6462.209001399999,19.70185671158536,328
Affluent Achievers,2012-12-25,6974.227999399999,21.26289024207317,328
Affluent Achievers,2012-12-26,6476.035997800001,19.804391430581042,327
Affluent Achievers,2012-12-27,6281.6149977,19.09305470425532,329
Affluent Achievers,2012-12-28,6147.413001000001,18.68514589969605,329
Affluent Achievers,2012-12-29,5920.503997700001,18.161055207668714,326
Affluent Achievers,2012-12-30,6121.340999399999,18.66262499817073,328
Affluent Achievers,2012-12-31,6386.710998,19.412495434650456,329
Affluent Achievers,2013-01-01,6246.385000000001,19.043856707317076,328
Affluent Achievers,2013-01-02,6202.523000200001,18.910131098170734,328
Affluent Achievers,2013-01-03,5712.480002300001,17.41609756798781,328
Affluent Achievers,2013-01-04,5764.545000100001,17.68265337453988,326
Affluent Achievers,2013-01-05,5914.906998,18.03325304268293,328
Affluent Achievers,2013-01-06,6288.960997800001,19.17366157865854,328
Affluent Achievers,2013-01-07,5928.921000799999,18.075978660975608,328
Affluent Achievers,2013-01-08,5686.331998900001,17.283683887234044,329
Affluent Achievers,2013-01-09,5625.0830001,17.149643292987808,328
Affluent Achievers,2013-01-10,5959.0569965,18.622053114062503,320
Affluent Achievers,2013-01-11,5943.810001300001,18.12137195518293,328
Affluent Achievers,2013-01-12,6553.508000200001,19.919477204255323,329
Affluent Achievers,2013-01-13,6607.1199996,20.14365853536585,328
Affluent Achievers,2013-01-14,6622.8349976,20.253318035474006,327
Affluent Achievers,2013-01-15,6161.4149975,19.016712955246913,324
Affluent Achievers,2013-01-16,6315.4840011,19.196000003343464,329
Affluent Achievers,2013-01-17,6459.825998100001,19.6347294775076,329
Affluent Achievers,2013-01-18,6966.4559995,21.174638296352583,329
Affluent Achievers,2013-01-19,7163.471996799999,21.773471114893614,329
Affluent Achievers,2013-01-20,7314.086000200001,22.299042683536587,328
Affluent Achievers,2013-01-21,6580.5589989,20.001699084802432,329
Affluent Achievers,2013-01-22,6477.515998900001,19.6884984768997,329
Affluent Achievers,2013-01-23,6143.845999300001,18.731237802743905,328
Affluent Achievers,2013-01-24,6350.1639996,19.3014103331307,329
Affluent Achievers,2013-01-25,6414.595998899999,19.497252276291793,329
Affluent Achievers,2013-01-26,6036.1689991,18.347018234346507,329
Affluent Achievers,2013-01-27,6125.684002000001,18.619100310030397,329
Affluent Achievers,2013-01-28,5822.952000100001,17.698942249544075,329
Affluent Achievers,2013-01-29,5330.6220011000005,17.030741217571887,313
Affluent Achievers,2013-01-30,5312.874999300001,16.347307690153848,325
Affluent Achievers,2013-01-31,5523.0039974,16.78724619270517,329
Affluent Achievers,2013-02-01,5763.416999100001,17.571393289939028,328
Affluent Achievers,2013-02-02,5806.9260015,17.650231007598784,329
Affluent Achievers,2013-02-03,6252.117999700001,19.003398175379942,329
Affluent Achievers,2013-02-04,5511.171001600001,16.75127964012158,329
Affluent Achievers,2013-02-05,5674.255000099999,17.246975684194528,329
Affluent Achievers,2013-02-06,5668.483997900001,17.28196340823171,328
Affluent Achievers,2013-02-07,5746.939999300001,17.467902733434652,329
Affluent Achievers,2013-02-08,5729.474999399999,17.467911583536583,328
Affluent Achievers,2013-02-09,5998.719000499999,18.629562113354034,322
Affluent Achievers,2013-02-10,6312.281002000001,19.422403083076926,325
Affluent Achievers,2013-02-11,6020.234998999999,18.696381984472048,322
Affluent Achievers,2013-02-12,6095.0279994,18.52592097082067,329
Affluent Achievers,2013-02-13,5861.3909972,17.815778106990884,329
Affluent Achievers,2013-02-14,5613.732996500001,17.22003986656442,326
Affluent Achievers,2013-02-15,5393.173999399999,16.54347852576687,326
Affluent Achievers,2013-02-16,5440.634003000001,16.74041231692308,325
Affluent Achievers,2013-02-17,5869.4980003,17.89481097652439,328
Affluent Achievers,2013-02-18,5501.704997,16.8247859235474,327
Affluent Achievers,2013-02-19,4838.9799993,16.571849312671233,292
Affluent Achievers,2013-02-20,5424.8669951,16.589807324464832,327
